frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
31376400,0.065000,4,9560,1514.596558,1843.719116,4054,4379,1127,0.146211,0.156641,0.209322,305.176605,1408.760620,0.038439,0.031866,0.939271,1.137660,0.446901,0,0
31376430,0.065000,4,9560,1514.598511,1843.439819,4054,4370,1136,0.146097,0.157047,0.207750,305.703369,1408.049194,0.038426,0.031819,0.915413,1.144832,0.445215,0,0
31376460,0.065000,4,9560,1514.599731,1843.101562,4043,4379,1138,0.146067,0.157170,0.207187,305.412170,1408.447876,0.038418,0.031806,0.964173,1.149242,0.445165,0,0
31376490,0.065000,4,9560,1514.600708,1842.719360,4042,4370,1148,0.145915,0.157562,0.205786,305.896515,1407.586304,0.038409,0.031760,0.967451,1.142831,0.444941,0,0
31376520,0.065000,4,9560,1514.601196,1842.286255,4040,4366,1154,0.145852,0.157752,0.205019,306.320831,1407.355957,0.038402,0.031740,1.004151,1.154567,0.444051,0,0
31376550,0.065000,4,9560,1514.602905,1842.042725,4034,4367,1159,0.145735,0.157960,0.204376,306.443298,1407.277344,0.038396,0.031723,0.946096,1.141848,0.443071,0,0
31376580,0.065000,4,9560,1514.603760,1842.660889,4028,4368,1164,0.145773,0.158029,0.203723,306.558014,1407.192383,0.038401,0.031703,0.928779,1.142421,0.443375,0,0
31376610,0.065000,4,9560,1514.602051,1843.227173,4032,4355,1173,0.145454,0.158620,0.202319,307.417603,1406.503418,0.038379,0.031668,0.933340,1.144040,0.443934,0,0
31376640,0.065000,4,9560,1514.601196,1843.748169,4028,4359,1173,0.145202,0.159030,0.201617,307.645050,1407.191895,0.038375,0.031641,0.933809,1.159750,0.442969,0,0
31376670,0.065000,4,9560,1514.600464,1844.224487,4023,4358,1179,0.145384,0.158879,0.201277,307.770752,1406.958130,0.038379,0.031639,0.925031,1.169881,0.441152,0,0
31376700,0.065000,4,9560,1514.600708,1844.656128,4020,4359,1181,0.145450,0.159051,0.200312,308.033691,1407.325195,0.038387,0.031605,0.986803,1.151653,0.443722,0,0
31376730,0.065000,4,9560,1514.599854,1845.046631,4017,4361,1182,0.145339,0.159259,0.199853,308.277344,1407.829956,0.038390,0.031589,0.953218,1.150722,0.442764,0,0
31376760,0.065000,4,9560,1514.599487,1845.384644,4010,4363,1187,0.145075,0.159514,0.199555,308.180725,1407.719116,0.038376,0.031581,0.923549,1.169117,0.441723,0,0
31376790,0.065000,4,9560,1514.598145,1845.661743,4003,4369,1188,0.144853,0.159721,0.199425,308.059753,1408.198608,0.038367,0.031577,0.924329,1.187427,0.440071,0,0
31376820,0.065000,4,9560,1514.597534,1845.882690,3999,4369,1192,0.144672,0.159952,0.199003,308.157776,1408.213623,0.038354,0.031570,0.935847,1.172257,0.444061,0,0
31376850,0.065000,4,9560,1514.597290,1846.070435,3989,4377,1194,0.144612,0.159889,0.199241,307.776306,1408.516602,0.038356,0.031592,0.959508,1.149868,0.443150,0,0
31376880,0.065000,4,9560,1514.596802,1846.215454,3976,4383,1201,0.144238,0.160255,0.198747,307.128296,1408.070923,0.038353,0.031581,0.930503,1.157622,0.445959,0,0
31376910,0.065000,4,9560,1514.596558,1846.311279,3971,4375,1214,0.144041,0.160518,0.197966,307.081879,1406.773804,0.038345,0.031573,0.918818,1.163813,0.448372,0,0
31376940,0.065000,4,9559,1514.594727,1846.351807,3968,4371,1220,0.143883,0.160610,0.198056,307.308502,1406.504639,0.038340,0.031593,0.906379,1.162905,0.447044,0,0
31376970,0.065000,4,9559,1514.593018,1846.325317,3964,4372,1223,0.143758,0.160865,0.197402,307.332550,1406.663696,0.038342,0.031574,0.911596,1.155130,0.445172,0,0
31377000,0.065000,4,9559,1514.591309,1846.236694,3959,4368,1232,0.143297,0.161216,0.197305,307.311371,1405.970947,0.038330,0.031601,0.933875,1.177107,0.446329,0,0
31377030,0.065000,4,9559,1514.589966,1846.094482,3953,4371,1235,0.143119,0.161665,0.196113,307.237762,1406.139526,0.038333,0.031571,0.942481,1.165545,0.445889,0,0
31377060,0.065000,4,9558,1514.587769,1845.888428,3939,4380,1239,0.142870,0.161958,0.195675,306.534149,1406.167725,0.038329,0.031559,0.933269,1.151136,0.445209,0,0
31377090,0.065000,4,9558,1514.585938,1845.639404,3935,4372,1251,0.142769,0.162349,0.194244,306.587738,1405.069946,0.038334,0.031536,0.908982,1.160410,0.446780,0,0
31377120,0.065000,4,9558,1514.584351,1845.349854,3931,4375,1252,0.142458,0.162712,0.193861,306.604614,1405.516846,0.038324,0.031527,0.892001,1.173642,0.446595,0,0
31377150,0.065000,4,9558,1514.583130,1845.029419,3920,4379,1259,0.142646,0.162720,0.192899,306.051147,1405.125122,0.038340,0.031509,0.998722,1.173202,0.445131,0,0
31377180,0.065000,4,9559,1516.981567,1844.112061,3909,4385,1265,0.142491,0.163425,0.192388,304.991241,1404.967041,0.038348,0.031507,0.932186,1.186129,0.445185,0,0
31377210,0.065000,4,9559,1516.979126,1844.790527,3895,4397,1267,0.142704,0.163219,0.192169,304.186096,1405.250732,0.038364,0.031500,0.949957,1.177735,0.443489,0,0
31377240,0.065000,4,9559,1516.976685,1845.417603,3888,4400,1271,0.142658,0.163271,0.191928,303.928955,1405.250244,0.038369,0.031510,0.970159,1.185109,0.443888,0,0
31377270,0.065000,4,9559,1516.974121,1845.993042,3880,4405,1274,0.142345,0.163632,0.191437,303.590698,1405.379517,0.038360,0.031507,0.943614,1.210000,0.442452,0,0
31377300,0.065000,4,9559,1516.971436,1846.511719,3868,4411,1280,0.142240,0.163611,0.191494,302.932800,1405.089478,0.038368,0.031470,0.915913,1.237502,0.441852,0,0
31377330,0.065000,4,9559,1516.971191,1846.979126,3859,4412,1288,0.142063,0.163298,0.192778,302.524963,1404.536865,0.038367,0.031502,0.943919,1.229983,0.443238,0,0
31377360,0.065000,4,9559,1516.970581,1847.384033,3852,4416,1291,0.141963,0.163485,0.192253,302.271790,1404.654907,0.038354,0.031493,0.949436,1.222510,0.441770,0,0
31377390,0.065000,4,9559,1516.970215,1847.731567,3851,4414,1294,0.142030,0.163480,0.191987,302.484711,1404.761841,0.038362,0.031489,0.902452,1.229159,0.440406,0,0
31377420,0.065000,4,9559,1516.969360,1848.033569,3845,4417,1297,0.141851,0.163673,0.191697,302.288666,1404.857544,0.038351,0.031483,0.908198,1.237926,0.439111,0,0
31377450,0.065000,4,9559,1516.968506,1848.281738,3830,4427,1302,0.141656,0.163860,0.191276,301.347748,1404.668457,0.038365,0.031505,0.920498,1.245318,0.437859,0,0
31377480,0.065000,4,9559,1516.968628,1848.472534,3823,4430,1306,0.141647,0.163923,0.190885,301.058868,1404.598389,0.038365,0.031496,0.928399,1.274642,0.436537,0,0
31377510,0.065000,4,9559,1516.968018,1848.585205,3813,4433,1313,0.141756,0.163948,0.190171,300.527588,1404.131958,0.038379,0.031476,0.919065,1.340649,0.435259,0,0
31377540,0.065000,4,9559,1516.966919,1848.635864,3806,4438,1315,0.141507,0.164208,0.189858,300.284973,1404.315552,0.038369,0.031482,0.966240,1.250108,0.435134,0,0
31377570,0.065000,4,9559,1516.966553,1848.614380,3805,4434,1320,0.141500,0.164351,0.189284,300.584045,1404.106689,0.038368,0.031482,0.915609,1.234656,0.432400,0,0
31377600,0.065000,4,9558,1516.966309,1848.531860,3801,4432,1325,0.141541,0.164341,0.189157,300.783112,1403.896118,0.038365,0.031511,0.973366,1.223659,0.433782,0,0
31377630,0.065000,4,9558,1516.966187,1848.400146,3795,4434,1329,0.141441,0.164503,0.188725,300.694794,1403.806396,0.038355,0.031544,0.936409,1.229722,0.444836,0,1
31377660,0.065000,4,9558,1516.965698,1848.220825,3788,4432,1338,0.141357,0.164582,0.188420,300.515045,1403.078979,0.038345,0.031584,0.902266,1.238542,0.445475,0,0
31377690,0.065000,4,9558,1516.965576,1848.007812,3783,4432,1343,0.141428,0.164545,0.188165,300.507263,1402.860718,0.038353,0.031596,0.907429,1.237769,0.444532,0,0
31377720,0.065000,4,9558,1516.964844,1847.753418,3777,4430,1351,0.141432,0.164723,0.187329,300.403076,1402.254272,0.038355,0.031613,0.875634,1.236273,0.445400,0,0
31377750,0.065000,4,9557,1516.965332,1847.460083,3764,4442,1351,0.141323,0.164831,0.187174,299.720398,1402.652832,0.038358,0.031619,0.874563,1.220657,0.443025,0,0
31377780,0.065000,4,9557,1516.964966,1847.114380,3758,4434,1365,0.141301,0.164841,0.186874,299.577728,1401.291992,0.038365,0.031697,0.894763,1.215943,0.452307,0,0
31377810,0.065000,4,9558,1519.364990,1848.463379,3756,4439,1363,0.141368,0.165218,0.187097,300.509216,1401.769653,0.038374,0.031706,0.871036,1.222645,0.450852,0,0
31377840,0.065000,4,9558,1519.364990,1848.033203,3751,4428,1379,0.141378,0.165056,0.187248,300.465118,1400.195801,0.038374,0.031780,0.891172,1.228690,0.458333,0,0
31377870,0.065000,4,9558,1519.364502,1847.562012,3741,4425,1392,0.141341,0.164841,0.187652,300.019287,1399.026733,0.038378,0.031817,0.931285,1.242344,0.463801,0,0
31377900,0.065000,4,9558,1519.364502,1847.040283,3733,4413,1412,0.141196,0.164863,0.187512,299.741241,1397.074829,0.038357,0.031889,0.932909,1.239943,0.475845,0,0
31377930,0.065000,4,9558,1519.364746,1846.473755,3715,4411,1432,0.141087,0.164640,0.187869,298.594391,1395.209473,0.038352,0.032007,0.947128,1.292915,0.483788,0,0
31377960,0.065000,4,9558,1519.364502,1845.869019,3697,4410,1451,0.140712,0.164805,0.187727,297.421295,1393.550415,0.038328,0.032124,0.940699,1.323513,0.499001,0,0
31377990,0.065000,4,9558,1519.364624,1845.225586,3689,4404,1465,0.140516,0.164868,0.187679,297.106812,1392.504150,0.038316,0.032202,0.957864,1.265238,0.509517,0,0
31378020,0.065000,4,9558,1519.363647,1844.538208,3675,4400,1483,0.140388,0.164861,0.187513,296.271606,1391.073364,0.038311,0.032269,0.998941,1.254363,0.541562,0,0
31378050,0.065000,4,9558,1519.363037,1843.809082,3664,4396,1498,0.140280,0.165145,0.186537,295.682007,1390.015259,0.038299,0.032325,0.903643,1.273308,0.562143,0,0
31378080,0.065000,4,9558,1519.363403,1843.038818,3658,4387,1513,0.140267,0.165177,0.186164,295.526886,1388.995728,0.038300,0.032364,0.940064,1.261530,0.597251,0,0
31378110,0.065000,4,9558,1519.363159,1842.229980,3651,4382,1525,0.140176,0.165395,0.185477,295.290131,1388.318481,0.038291,0.032388,0.937243,1.273524,0.591054,0,0
31378140,0.065000,4,9558,1519.363281,1841.378540,3643,4383,1532,0.140203,0.165487,0.184927,294.999237,1388.168579,0.038297,0.032392,0.916421,1.276750,0.588659,0,0
31378170,0.065000,4,9558,1519.363403,1840.474976,3639,4382,1537,0.140231,0.165542,0.184573,295.100586,1388.222656,0.038292,0.032425,0.928899,1.275804,0.590245,0,0
31378200,0.065000,4,9558,1519.363770,1839.522949,3625,4382,1551,0.140007,0.165507,0.184796,294.355682,1387.330078,0.038278,0.032457,0.912332,1.291093,0.595982,0,0
31378230,0.065000,4,9558,1519.364014,1838.528442,3616,4375,1567,0.139941,0.165906,0.183491,294.049713,1386.244751,0.038282,0.032449,0.918872,1.315951,0.598362,0,0
31378260,0.065000,4,9558,1519.363281,1837.494019,3614,4367,1577,0.140025,0.165957,0.183014,294.346497,1385.790527,0.038266,0.032476,0.921960,1.395813,0.613637,0,0
31378290,0.065000,4,9558,1519.363525,1836.423706,3609,4358,1591,0.139933,0.166384,0.181821,294.369965,1384.936035,0.038256,0.032482,0.894419,1.297936,0.618527,0,1
31378320,0.065000,4,9558,1519.362549,1835.309814,3595,4353,1610,0.139897,0.166780,0.180418,293.593781,1383.598633,0.038255,0.032493,0.893321,1.281523,0.622397,0,0
31378350,0.065000,4,9558,1519.362305,1834.154907,3590,4341,1627,0.139901,0.166739,0.180294,293.617157,1382.497681,0.038257,0.032519,0.909678,1.282370,0.628633,0,0
31378380,0.065000,4,9558,1519.362305,1833.797119,3577,4345,1636,0.140025,0.166680,0.179893,292.926239,1382.194580,0.038258,0.032544,0.864290,1.283075,0.642473,0,0
31378410,0.065000,4,9558,1519.361572,1833.490967,3568,4345,1645,0.139733,0.167144,0.179080,292.572693,1381.900024,0.038254,0.032559,0.887161,1.282442,0.643271,0,0
31378440,0.065000,4,9558,1519.360718,1833.132324,3552,4340,1666,0.139363,0.167449,0.178663,291.585052,1380.473633,0.038261,0.032650,0.914061,1.267529,0.685887,0,0
31378470,0.065000,4,9558,1519.360718,1832.704956,3543,4337,1678,0.139173,0.167693,0.178203,291.240417,1379.943359,0.038260,0.032703,0.964031,1.245483,0.698532,0,0
