frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
32627430,0.065000,3,6100,881.298645,2329.938232,1166,4451,483,0.147196,0.146501,0.119224,655.616089,1737.129272,0.035346,0.032913,0.642224,1.099028,1.025262,0,0
32627460,0.065000,3,6099,881.298706,2335.435303,1166,4452,481,0.147572,0.146484,0.118660,656.423462,1740.828247,0.035332,0.032908,0.643060,1.098269,1.024763,0,0
32627490,0.065000,3,6099,881.298584,2340.927490,1168,4452,479,0.147442,0.146485,0.118841,657.371643,1744.532104,0.035329,0.032924,0.640548,1.093928,1.016738,0,0
32627520,0.065000,3,6099,881.298645,2346.416260,1170,4451,478,0.147308,0.146503,0.118942,658.325562,1747.847412,0.035317,0.032934,0.640369,1.101890,1.015336,0,0
32627550,0.065000,3,6099,881.298706,2351.900391,1172,4449,478,0.147113,0.146554,0.118942,659.294739,1750.767822,0.035299,0.032934,0.664280,1.137306,1.013143,0,0
32627580,0.065000,3,6099,881.298584,2357.381836,1175,4446,478,0.147133,0.146549,0.118942,660.375305,1753.680908,0.035307,0.032934,0.738963,1.113441,1.011143,0,0
32627610,0.065000,3,6099,881.298462,2362.855469,1174,4450,475,0.147204,0.146491,0.119136,661.030518,1757.736450,0.035313,0.032949,0.738908,1.109796,1.008304,0,0
32627640,0.065000,3,6099,881.298523,2368.330566,1176,4451,472,0.147108,0.146536,0.118772,662.024719,1761.795776,0.035306,0.032899,0.712024,1.099159,1.008526,0,0
32627670,0.065000,3,6099,881.298523,2373.798096,1182,4446,471,0.147112,0.146506,0.118979,663.451111,1765.079102,0.035299,0.032919,0.725299,1.149497,1.008919,0,0
32627700,0.065000,3,6099,881.298401,2379.263916,1182,4447,470,0.147083,0.146496,0.119085,664.233276,1768.359985,0.035304,0.032929,0.696945,1.109140,1.009254,0,0
32627730,0.065000,3,6099,881.298401,2384.723633,1182,4449,468,0.147055,0.146453,0.119452,665.023132,1772.022949,0.035300,0.032966,0.713081,1.134433,1.007440,0,0
32627760,0.065000,3,6099,881.298462,2390.183350,1184,4447,468,0.147154,0.146426,0.119452,666.040527,1774.905151,0.035315,0.032966,0.723606,1.136062,1.006057,0,0
32627790,0.065000,3,6099,881.298584,2395.634277,1186,4446,467,0.147117,0.146439,0.119364,667.057068,1778.171875,0.035314,0.032953,0.775970,1.104875,1.006731,0,0
32627820,0.065000,3,6099,881.298584,2401.085449,1188,4443,468,0.147231,0.146433,0.119181,668.082092,1780.658936,0.035296,0.032935,0.720361,1.105715,1.005018,0,0
32627850,0.065000,3,6099,881.298584,2406.529541,1194,4440,465,0.147743,0.146259,0.119345,669.549866,1784.692627,0.035288,0.032947,0.700565,1.117858,1.007475,0,0
32627880,0.065000,3,6099,881.298706,2411.974121,1199,4437,463,0.147778,0.146192,0.119761,670.915100,1788.344604,0.035274,0.032989,0.703659,1.130068,1.001285,0,0
32627910,0.065000,3,6099,881.298645,2417.410400,1204,4432,463,0.147480,0.146271,0.119761,672.279236,1791.213745,0.035249,0.032989,0.724633,1.151926,1.000034,0,0
32627940,0.065000,3,6099,881.298645,2422.846924,1205,4433,461,0.147431,0.146324,0.119263,673.207703,1794.854492,0.035245,0.032993,0.740170,1.161694,1.000895,0,0
32627970,0.065000,3,6099,881.298584,2428.278320,1208,4431,460,0.147597,0.146254,0.119435,674.365051,1798.098511,0.035259,0.033011,0.724196,1.172510,1.001672,0,0
32628000,0.065000,3,6099,881.298523,2433.708496,1209,4430,460,0.147524,0.146299,0.119200,675.301880,1800.951904,0.035253,0.032984,0.747882,1.147210,1.003303,0,0
32628030,0.065000,3,6099,881.298706,2439.130371,1215,4426,458,0.147415,0.146285,0.119490,676.801697,1804.583130,0.035251,0.033012,0.729757,1.156231,1.006176,0,0
32628060,0.065000,3,6098,881.298645,2444.554443,1217,4425,456,0.147492,0.146360,0.118754,677.946045,1808.217407,0.035249,0.032991,0.724187,1.189920,1.008981,0,0
32628090,0.065000,3,6098,881.298584,2449.970459,1221,4423,454,0.147343,0.146396,0.118668,679.223511,1811.860107,0.035239,0.032977,0.712496,1.153376,1.012407,0,0
32628120,0.065000,3,6098,881.298462,2455.386475,1228,4417,453,0.147639,0.146311,0.118621,680.841614,1815.120117,0.035234,0.032970,0.732206,1.137942,1.014029,0,0
32628150,0.065000,3,6098,881.298584,2460.797119,1233,4415,450,0.147916,0.146284,0.117924,682.227051,1819.176392,0.035251,0.032952,0.747976,1.139410,1.018973,0,0
32628180,0.065000,3,6098,881.298401,2466.204590,1237,4413,448,0.147973,0.146229,0.118168,683.495728,1822.841064,0.035266,0.032954,0.716621,1.135416,1.022037,0,0
32628210,0.065000,3,6098,881.298462,2471.609863,1240,4412,446,0.147985,0.146292,0.117378,684.656372,1826.518066,0.035273,0.032928,0.731424,1.141267,1.025649,0,0
32628240,0.065000,3,6096,881.298584,2477.009277,1240,4410,446,0.148189,0.146300,0.117378,685.650513,1829.390259,0.035242,0.032928,0.710013,1.132984,1.024672,0,0
32628270,0.065000,3,6095,881.298523,2482.406982,1243,4407,445,0.148664,0.146205,0.117246,686.897766,1832.660400,0.035226,0.032911,0.709663,1.127734,1.024775,0,0
32628300,0.065000,3,6095,881.298523,2487.800049,1245,4406,444,0.148664,0.146219,0.117036,687.944763,1835.923340,0.035230,0.032883,0.736828,1.126731,1.024179,0,0
32628330,0.065000,3,6095,881.298279,2493.189697,1246,4406,443,0.148543,0.146229,0.117207,688.873474,1839.185913,0.035218,0.032900,0.769120,1.102450,1.023612,0,0
32628360,0.065000,3,6095,881.298279,2498.573242,1246,4407,442,0.148291,0.146274,0.117395,689.681396,1842.439087,0.035198,0.032919,0.736984,1.104218,1.022033,0,0
32628390,0.065000,3,6095,881.298462,2503.952393,1246,4411,438,0.148304,0.146271,0.117133,690.473450,1846.902222,0.035200,0.032928,0.733256,1.098238,1.026256,0,0
32628420,0.065000,3,6095,881.298340,2509.325195,1248,4410,437,0.148125,0.146387,0.116394,691.481506,1850.158936,0.035183,0.032912,0.768150,1.103932,1.025277,0,0
32628450,0.065000,3,6094,881.298340,2514.695557,1248,4411,435,0.148134,0.146471,0.115717,692.342529,1853.822144,0.035169,0.032879,0.750881,1.092961,1.025164,0,0
32628480,0.065000,3,6094,881.298340,2520.057617,1251,4408,435,0.147961,0.146519,0.115717,693.426514,1856.665039,0.035154,0.032879,0.722912,1.092507,1.022950,0,0
