frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65677620,0.065000,1,9744,1470.323730,1773.609741,4035,4769,940,0.152264,0.118533,0.309251,221.354340,1346.674072,0.042285,0.035109,0.332473,0.198413,0.295638,0,0
65677650,0.065000,1,9744,1470.321045,1772.880859,4035,4769,940,0.152285,0.118427,0.309700,222.253647,1346.681152,0.042288,0.035127,0.334565,0.198630,0.294811,0,0
65677680,0.065000,1,9742,1470.318726,1772.137573,4031,4772,939,0.152358,0.118592,0.309148,223.122147,1346.874878,0.042296,0.035108,0.344275,0.198837,0.294133,0,0
65677710,0.065000,1,9714,1470.317505,1771.374878,4001,4774,939,0.153409,0.118715,0.308661,225.136383,1346.908325,0.042379,0.035087,0.365762,0.199155,0.293029,4,0
65677740,0.065000,1,9705,1470.315186,1770.597168,3993,4771,941,0.153752,0.118833,0.307632,226.684311,1346.600342,0.042404,0.035049,0.401019,0.199304,0.292250,0,0
65677770,0.065000,1,9686,1470.001343,1769.806030,3968,4775,943,0.154410,0.118912,0.307044,228.078110,1346.300781,0.042445,0.035027,0.427501,0.199504,0.291522,4,0
65677800,0.065000,1,9640,1469.176147,1769.014893,3921,4774,945,0.155997,0.118962,0.306464,231.108459,1346.010986,0.042508,0.035007,0.434918,0.199788,0.290935,3,1
65677830,0.065000,1,9605,1468.867310,1768.191895,3884,4764,957,0.157300,0.118863,0.304767,233.681564,1343.994263,0.042589,0.034949,0.467883,0.199897,0.290436,1,0
65677860,0.065000,1,9591,1468.871460,1767.339478,3874,4750,967,0.157866,0.118836,0.302830,235.911774,1342.380371,0.042620,0.034882,0.537365,0.199848,0.289966,0,0
65677890,0.065000,1,9579,1468.872681,1766.471680,3862,4747,970,0.158346,0.118980,0.301600,237.830948,1341.979004,0.042649,0.034839,0.554702,0.200332,0.289125,4,0
65677920,0.065000,1,9572,1468.875732,1765.585938,3850,4748,974,0.158622,0.119186,0.300096,239.122375,1341.414795,0.042668,0.034786,0.588284,0.200990,0.288018,1,0
65677950,0.065000,1,9566,1468.879028,1764.681030,3845,4739,982,0.158843,0.119255,0.298348,240.885559,1340.194824,0.042673,0.034725,0.609084,0.201362,0.287670,0,0
65677980,0.065000,1,9563,1468.881104,1763.762329,3841,4737,985,0.158961,0.118980,0.299192,242.407135,1339.828125,0.042672,0.034756,0.600717,0.201477,0.288081,0,0
65678010,0.065000,1,9560,1471.282349,1762.857178,3831,4741,988,0.159653,0.119046,0.298839,243.244247,1339.476929,0.042667,0.034746,0.602926,0.202042,0.287563,0,0
65678040,0.065000,1,9556,1471.283813,1761.920532,3825,4743,988,0.159767,0.119276,0.298021,244.589035,1339.625610,0.042673,0.034717,0.619323,0.202561,0.287315,0,0
65678070,0.065000,1,9551,1471.286621,1760.959839,3820,4740,991,0.159953,0.119340,0.297265,246.152878,1339.100464,0.042671,0.034685,0.634855,0.203011,0.285908,0,0
65678100,0.065000,1,9549,1471.288086,1759.986450,3815,4737,997,0.159967,0.119440,0.296111,247.241867,1338.267944,0.042674,0.034646,0.647286,0.203540,0.285328,0,0
65678130,0.065000,1,9547,1473.687866,1757.835083,3804,4742,1001,0.160080,0.119726,0.296701,247.822495,1337.672485,0.042685,0.034669,0.685246,0.203824,0.285184,0,0
65678160,0.065000,1,9542,1473.689331,1756.831909,3793,4743,1006,0.160284,0.120050,0.294558,248.974457,1337.034790,0.042694,0.034590,0.649856,0.204850,0.283657,1,0
65678190,0.065000,1,9540,1473.690796,1755.807251,3788,4740,1012,0.160368,0.120100,0.293415,250.251328,1336.245972,0.042702,0.034550,0.643648,0.205629,0.283198,0,0
65678220,0.065000,1,9540,1476.090088,1754.910278,3785,4740,1015,0.160979,0.120190,0.292687,251.498642,1335.973145,0.042681,0.034526,0.629408,0.206557,0.282554,0,0
65678250,0.065000,1,9538,1476.090820,1753.856079,3776,4744,1018,0.161024,0.120419,0.291544,252.271225,1335.696289,0.042687,0.034487,0.627847,0.207524,0.282143,0,0
65678280,0.065000,1,9536,1476.091064,1752.785156,3771,4747,1018,0.161080,0.120465,0.291555,253.383652,1335.911865,0.042692,0.034488,0.646751,0.208329,0.281179,0,0
