frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65688510,0.065000,1,9428,1509.525879,2082.060791,1823,4881,2724,0.150341,0.154979,0.175865,159.374176,1550.937378,0.041911,0.035777,1.231105,0.535104,0.784703,0,0
65688540,0.065000,1,9428,1509.525146,2082.293945,1823,4872,2733,0.150341,0.155064,0.175644,159.156128,1551.666870,0.041911,0.035772,1.328787,0.539199,0.762356,0,0
65688570,0.065000,1,9428,1509.525024,2082.548340,1823,4855,2750,0.150341,0.155260,0.175173,158.919876,1551.906738,0.041911,0.035741,1.242269,0.534212,0.763118,0,0
65688600,0.065000,1,9428,1509.524170,2082.801270,1823,4840,2765,0.150341,0.155296,0.175001,158.764496,1552.272339,0.041911,0.035739,1.268747,0.533579,0.773429,0,0
65688630,0.065000,1,9429,1511.923096,2084.670410,1823,4838,2768,0.150341,0.155935,0.174673,158.364136,1553.205688,0.041911,0.035718,1.208516,0.531174,0.801218,0,0
65688660,0.065000,1,9429,1511.922974,2084.895752,1825,4820,2784,0.150375,0.156017,0.174406,158.523239,1553.517456,0.041916,0.035699,1.159402,0.531107,0.784136,0,0
65688690,0.065000,1,9429,1511.921143,2085.172119,1825,4805,2799,0.150375,0.156070,0.174216,158.127441,1553.890137,0.041916,0.035685,1.241850,0.537742,0.747355,0,1
65688720,0.065000,1,9429,1511.920044,2085.757080,1825,4798,2806,0.150375,0.156087,0.174142,157.791809,1554.726807,0.041916,0.035679,1.188036,0.538186,0.750252,0,0
65688750,0.065000,1,9429,1511.919434,2086.322510,1825,4786,2818,0.150375,0.156320,0.173669,157.640732,1555.268066,0.041916,0.035648,1.267308,0.532809,0.759901,0,1
65688780,0.065000,1,9428,1511.918701,2086.842773,1826,4774,2828,0.150449,0.156619,0.173113,158.224945,1555.940430,0.041912,0.035627,1.162148,0.531573,0.783233,0,0
65688810,0.065000,1,9428,1511.916992,2088.616455,1826,4773,2829,0.150449,0.156691,0.172986,158.310013,1557.136841,0.041912,0.035626,1.152704,0.530625,0.752455,0,1
65688840,0.065000,1,9428,1511.915039,2090.830566,1826,4769,2833,0.150449,0.156660,0.173015,158.099930,1558.155273,0.041912,0.035616,1.192913,0.533596,0.772482,0,0
65688870,0.065000,1,9428,1511.914185,2093.037598,1827,4768,2833,0.150419,0.156715,0.172943,158.146088,1559.408813,0.041906,0.035618,1.216046,0.533980,0.739945,0,0
65688900,0.065000,1,9428,1511.914062,2095.242188,1827,4770,2831,0.150419,0.156660,0.173048,157.799927,1560.779175,0.041906,0.035626,1.125128,0.534347,0.740218,0,1
65688930,0.065000,1,9428,1511.913818,2097.434326,1829,4770,2829,0.150414,0.156524,0.173296,158.233444,1562.142090,0.041901,0.035627,1.153945,0.535229,0.752536,0,0
65688960,0.065000,1,9428,1511.914062,2099.526611,1829,4768,2831,0.150414,0.156496,0.173332,158.032272,1563.260742,0.041901,0.035624,1.169864,0.531764,0.790744,0,0
65688990,0.065000,1,9428,1511.913452,2101.612549,1830,4765,2833,0.150439,0.156496,0.173305,158.219330,1564.387939,0.041902,0.035624,1.063979,0.530734,0.777259,0,0
65689020,0.065000,1,9428,1511.913574,2103.735596,1832,4757,2839,0.150389,0.156443,0.173396,158.582092,1565.290649,0.041896,0.035623,1.079204,0.531450,0.773560,0,0
65689050,0.065000,1,9428,1511.914062,2105.828369,1832,4757,2839,0.150389,0.156436,0.173406,158.119354,1566.543701,0.041896,0.035624,1.033026,0.536753,0.802078,0,0
65689080,0.065000,1,9427,1511.914185,2107.885742,1830,4753,2844,0.150477,0.156474,0.173308,157.446579,1567.499268,0.041904,0.035612,0.989834,0.531457,0.769833,0,0
65689110,0.065000,1,9427,1511.914185,2109.934570,1831,4751,2845,0.150452,0.156653,0.173022,157.646545,1568.678223,0.041903,0.035592,0.970674,0.529127,0.765042,0,1
65689140,0.065000,1,9426,1511.913574,2111.953857,1832,4756,2838,0.150489,0.156615,0.173159,157.747772,1570.320801,0.041889,0.035606,0.967672,0.528250,0.766117,1,1
65689170,0.065000,1,9426,1511.913452,2113.962646,1833,4746,2847,0.150464,0.156516,0.173289,157.734695,1571.041504,0.041888,0.035594,1.002047,0.528825,0.767657,0,0
65689200,0.065000,1,9425,1511.914062,2117.109619,1832,4750,2843,0.150549,0.156609,0.173156,157.885788,1572.505249,0.041893,0.035591,1.006879,0.534048,0.771232,0,0
65689230,0.065000,1,9425,1511.914673,2120.962891,1838,4756,2831,0.150364,0.156741,0.173137,160.253067,1574.419067,0.041868,0.035584,1.041100,0.531375,0.775456,0,0
65689260,0.065000,1,9425,1511.914673,2124.850586,1839,4763,2823,0.150340,0.156977,0.172804,160.944550,1576.090210,0.041867,0.035587,0.995301,0.531862,0.777567,0,0
65689290,0.065000,1,9425,1511.915649,2128.770996,1841,4769,2815,0.150315,0.157040,0.172763,161.696701,1577.761841,0.041859,0.035589,1.122266,0.532421,0.788886,0,0
65689320,0.065000,1,9425,1511.915894,2132.691895,1844,4771,2810,0.150247,0.156929,0.173031,162.935928,1579.256348,0.041853,0.035599,0.992969,0.533958,0.886181,0,0
65689350,0.065000,1,9425,1511.916870,2136.572266,1848,4769,2808,0.150232,0.156989,0.172960,164.404053,1580.586304,0.041855,0.035599,0.937792,0.536815,0.807104,0,0
65689380,0.065000,1,9425,1511.918335,2140.463623,1848,4777,2800,0.150232,0.157020,0.172954,164.882767,1582.238892,0.041855,0.035605,0.932896,0.548628,0.782464,0,0
65689410,0.065000,1,9425,1511.919556,2144.305176,1848,4781,2796,0.150232,0.156982,0.173040,165.213913,1583.670776,0.041855,0.035601,0.942602,0.539217,0.782109,0,0
65689440,0.065000,1,9425,1511.919556,2148.170654,1850,4789,2786,0.150255,0.157191,0.172729,166.059662,1585.420654,0.041854,0.035591,0.933214,0.540956,0.774959,0,0
65689470,0.065000,1,9425,1511.920532,2152.060791,1851,4795,2779,0.150292,0.156986,0.173100,166.297272,1586.998779,0.041857,0.035608,0.952824,0.540124,0.794368,0,1
65689500,0.065000,1,9425,1511.922241,2155.996826,1854,4797,2774,0.150405,0.156863,0.173272,167.259186,1588.450439,0.041864,0.035613,0.942150,0.538143,0.786235,0,0
65689530,0.065000,1,9425,1511.922852,2159.901855,1854,4802,2769,0.150405,0.157039,0.172998,167.367737,1589.897461,0.041864,0.035592,0.924045,0.538303,0.810719,0,0
65689560,0.065000,1,9425,1511.922974,2163.790771,1854,4814,2757,0.150405,0.157201,0.172784,167.512817,1591.719116,0.041864,0.035598,0.962357,0.548377,0.799041,0,0
65689590,0.065000,1,9425,1511.924072,2167.760254,1855,4829,2741,0.150336,0.157426,0.172529,167.595078,1593.748657,0.041854,0.035595,0.935478,0.537246,0.805687,0,0
65689620,0.065000,1,9425,1511.924805,2171.649414,1857,4834,2734,0.150252,0.157488,0.172520,168.358795,1595.291382,0.041841,0.035603,0.886192,0.536910,0.833393,0,0
65689650,0.065000,1,9425,1511.925537,2175.562988,1857,4845,2723,0.150252,0.157384,0.172765,168.291580,1597.042603,0.041841,0.035607,0.944153,0.538653,0.808623,0,0
65689680,0.065000,1,9425,1511.925903,2179.409668,1857,4854,2714,0.150251,0.157319,0.172933,168.523849,1598.683838,0.041841,0.035609,0.920767,0.542421,0.839982,0,0
65689710,0.065000,1,9425,1511.926392,2183.263428,1858,4864,2703,0.150237,0.157327,0.172993,168.997055,1600.434204,0.041837,0.035603,0.905699,0.555331,0.805978,0,0
65689740,0.065000,1,9425,1511.926636,2187.033936,1858,4874,2693,0.150237,0.157286,0.173126,169.237045,1602.138306,0.041837,0.035617,0.936498,0.542367,0.804249,0,0
65689770,0.065000,1,9425,1511.927002,2190.844482,1861,4893,2671,0.150166,0.157223,0.173429,170.389465,1604.479370,0.041827,0.035633,0.933243,0.542786,0.827711,0,0
65689800,0.065000,1,9425,1511.926636,2194.673340,1862,4900,2663,0.150150,0.157205,0.173525,170.878403,1606.069824,0.041823,0.035635,0.980562,0.544781,0.815595,0,0
65689830,0.065000,1,9425,1511.926758,2198.472656,1863,4912,2650,0.150137,0.157294,0.173453,171.348831,1607.922241,0.041819,0.035638,1.009222,0.550490,0.846413,0,0
65689860,0.065000,1,9425,1511.926392,2202.290771,1864,4922,2639,0.150107,0.157227,0.173668,171.642654,1609.659546,0.041814,0.035640,1.131354,0.548192,0.856530,0,0
65689890,0.065000,1,9425,1511.926392,2206.049316,1867,4935,2623,0.149994,0.157317,0.173688,172.379303,1611.665894,0.041799,0.035628,1.068893,0.553109,0.808361,0,0
65689920,0.065000,1,9425,1511.925781,2209.872314,1868,4944,2613,0.149970,0.157482,0.173458,172.540375,1613.340454,0.041798,0.035621,1.020651,0.555854,0.817617,0,0
65689950,0.065000,1,9424,1511.925415,2213.740723,1867,4957,2600,0.150051,0.157971,0.172606,172.161789,1615.170044,0.041790,0.035594,0.950158,0.564836,0.831940,0,0
65689980,0.065000,1,9424,1511.925415,2217.470703,1870,4966,2588,0.150150,0.158170,0.172230,173.128860,1616.950928,0.041782,0.035600,1.030405,0.551353,0.822083,0,1
65690010,0.065000,1,9424,1511.924805,2221.181396,1870,4977,2577,0.150150,0.158022,0.172575,172.985596,1618.665649,0.041782,0.035630,1.008845,0.550221,0.817556,0,0
65690040,0.065000,1,9424,1511.925293,2224.924805,1871,4991,2562,0.150122,0.158270,0.172200,173.147125,1620.580322,0.041777,0.035629,0.960144,0.556274,0.821838,0,0
65690070,0.065000,1,9423,1511.925537,2228.689453,1873,5004,2546,0.150302,0.158298,0.172169,173.955276,1622.538086,0.041784,0.035631,0.929491,0.555074,0.846336,0,0
65690100,0.065000,1,9423,1511.925903,2232.398193,1875,5011,2537,0.150311,0.158310,0.172195,174.489639,1624.114014,0.041785,0.035633,0.909689,0.553222,0.838196,0,0
65690130,0.065000,1,9421,1511.926636,2236.156494,1874,5029,2518,0.150500,0.158417,0.172068,174.671768,1626.217773,0.041789,0.035639,0.959002,0.554415,0.876266,0,0
65690160,0.065000,1,9421,1511.927856,2239.809814,1876,5044,2501,0.150404,0.158425,0.172222,175.211182,1628.215576,0.041778,0.035659,0.955603,0.557313,0.883705,0,0
65690190,0.065000,1,9421,1511.928589,2243.476318,1884,5056,2481,0.150540,0.158599,0.171902,177.393448,1630.371216,0.041752,0.035642,0.904613,0.560068,0.871206,0,0
