frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
31374420,0.065000,4,9564,1507.331055,1847.907227,4803,3893,868,0.153334,0.139546,0.262305,314.053467,1399.623901,0.038864,0.033593,0.993120,0.916235,0.376686,1,0
31374450,0.065000,4,9564,1507.331421,1848.750488,4798,3894,872,0.153424,0.139462,0.261699,314.472992,1399.672363,0.038854,0.033569,1.001775,0.908968,0.376572,0,0
31374480,0.065000,4,9564,1507.330811,1849.543335,4805,3885,874,0.153574,0.139310,0.261159,315.626953,1400.106079,0.038831,0.033549,0.950789,0.914028,0.376669,0,0
31374510,0.065000,4,9564,1507.330688,1850.298950,4804,3887,873,0.153660,0.139263,0.261048,316.267548,1401.106201,0.038826,0.033551,0.975417,0.913991,0.376505,0,0
31374540,0.065000,4,9564,1507.330078,1851.004395,4797,3889,878,0.153674,0.139394,0.259814,316.529785,1400.969971,0.038813,0.033511,0.970818,0.916059,0.375950,0,0
31374570,0.065000,4,9564,1507.329590,1851.675781,4798,3885,881,0.153562,0.139591,0.259128,317.296539,1401.217041,0.038798,0.033492,0.950872,0.920646,0.376237,0,0
31374600,0.065000,4,9564,1507.329590,1852.323853,4790,3890,884,0.153591,0.139450,0.259312,317.500061,1401.465698,0.038794,0.033500,0.977783,0.922200,0.376299,0,0
31374630,0.065000,4,9564,1507.328613,1852.957764,4789,3887,888,0.153613,0.139434,0.258738,318.128387,1401.533691,0.038797,0.033478,0.958949,0.924452,0.376857,0,0
31374660,0.065000,4,9564,1507.328613,1853.566162,4789,3885,890,0.153525,0.139819,0.257267,318.828369,1401.977661,0.038785,0.033422,0.979581,0.926891,0.378215,0,0
31374690,0.065000,4,9563,1507.328369,1854.147827,4787,3884,892,0.153398,0.140077,0.256746,319.524567,1402.433350,0.038765,0.033401,0.958863,0.930445,0.377656,0,0
31374720,0.065000,4,9562,1507.328125,1854.696777,4781,3888,893,0.153272,0.140320,0.256478,319.985504,1403.071899,0.038748,0.033390,0.959180,0.935786,0.378170,0,0
31374750,0.065000,4,9562,1507.328003,1855.230591,4790,3878,894,0.153301,0.140388,0.255769,321.274017,1403.705566,0.038737,0.033364,0.999401,0.942957,0.378406,0,0
31374780,0.065000,4,9562,1507.327515,1855.743042,4790,3875,897,0.153334,0.140430,0.255023,322.004761,1403.967529,0.038733,0.033337,0.954755,0.956923,0.379564,0,0
31374810,0.065000,4,9562,1507.327881,1856.236572,4796,3867,899,0.153278,0.140638,0.254088,323.117096,1404.422729,0.038718,0.033304,0.969462,0.971745,0.379511,0,0
31374840,0.065000,4,9561,1507.328247,1856.708862,4796,3866,899,0.153170,0.141018,0.253186,323.930481,1405.247070,0.038709,0.033271,0.945353,1.044669,0.379059,0,0
31374870,0.065000,4,9561,1507.328735,1857.155640,4789,3860,912,0.153314,0.141218,0.250078,324.281342,1403.698975,0.038716,0.033160,0.945060,0.985132,0.387253,0,0
31374900,0.065000,4,9561,1507.328735,1857.571045,4771,3873,917,0.153159,0.141889,0.247695,323.969391,1403.649902,0.038714,0.033083,0.951298,0.965799,0.391525,0,0
31374930,0.065000,4,9561,1507.328247,1857.957642,4743,3895,923,0.152726,0.142640,0.246408,323.021545,1403.452026,0.038730,0.033043,0.974142,0.968631,0.395741,0,0
31374960,0.065000,4,9561,1507.328247,1858.307251,4722,3916,923,0.152441,0.143137,0.245984,322.471588,1404.329712,0.038705,0.033029,0.974496,0.976643,0.394534,0,0
31374990,0.065000,4,9561,1507.328003,1858.623169,4701,3934,926,0.152388,0.143323,0.245340,321.893127,1404.666016,0.038690,0.033008,0.949849,0.970683,0.393956,0,0
31375020,0.065000,4,9561,1507.328247,1858.919312,4689,3940,932,0.152116,0.143748,0.244378,321.872711,1404.467285,0.038680,0.032971,0.964514,0.974086,0.396277,0,0
31375050,0.065000,4,9561,1507.328125,1859.188110,4688,3935,938,0.151934,0.144025,0.243490,322.542297,1404.289429,0.038661,0.032940,0.978420,0.979023,0.402051,0,0
31375080,0.065000,4,9561,1507.328003,1859.422974,4683,3937,941,0.151853,0.144417,0.241975,322.946472,1404.646118,0.038643,0.032886,0.985485,0.984805,0.404159,0,0
31375110,0.065000,4,9561,1507.327759,1859.620361,4670,3943,948,0.151721,0.144901,0.239993,322.831238,1404.324097,0.038622,0.032813,0.963353,1.004854,0.410110,0,0
31375140,0.065000,4,9562,1509.727783,1858.389771,4650,3956,956,0.151790,0.145370,0.239426,322.772217,1403.678711,0.038624,0.032785,0.969952,0.995670,0.418269,0,0
31375170,0.065000,4,9562,1509.727661,1858.519409,4635,3968,959,0.151639,0.145833,0.238041,322.537048,1404.072754,0.038614,0.032742,1.016280,0.996491,0.417340,0,0
31375200,0.065000,4,9562,1509.728149,1858.626709,4629,3966,967,0.151646,0.145962,0.236755,322.896027,1403.619019,0.038608,0.032694,0.978836,1.004483,0.418874,0,0
31375230,0.065000,4,9562,1509.729248,1858.700439,4611,3979,972,0.151464,0.146032,0.236971,322.479340,1403.679443,0.038598,0.032702,1.026982,1.006543,0.420128,0,0
31375260,0.065000,4,9562,1509.730347,1858.729980,4603,3980,979,0.151299,0.146318,0.235974,322.690582,1403.408569,0.038591,0.032669,1.016282,1.006086,0.423247,0,0
31375290,0.065000,4,9562,1509.731201,1858.708984,4580,4002,980,0.151363,0.146411,0.235323,321.912567,1404.150391,0.038611,0.032643,0.986369,1.011451,0.424400,0,0
31375320,0.065000,4,9562,1509.731079,1858.628662,4559,4022,981,0.151480,0.146517,0.234358,321.226257,1404.880493,0.038622,0.032613,0.969926,1.027788,0.425987,0,0
31375350,0.065000,4,9562,1509.731689,1858.506104,4549,4027,986,0.150894,0.147231,0.233752,321.249237,1404.930786,0.038636,0.032591,0.977092,1.053087,0.426864,0,0
31375380,0.065000,4,9562,1509.732300,1858.334229,4536,4036,990,0.150693,0.147671,0.232574,321.067017,1405.150513,0.038632,0.032551,0.973755,1.050298,0.427954,0,0
31375410,0.065000,4,9561,1509.732788,1858.113403,4519,4048,994,0.150490,0.148158,0.231377,320.711060,1405.365601,0.038625,0.032508,0.958658,1.070669,0.425668,0,0
31375440,0.065000,4,9561,1509.733032,1857.829102,4500,4061,1000,0.150191,0.148527,0.230768,320.082367,1405.240967,0.038624,0.032497,0.932322,1.052701,0.423956,0,0
31375470,0.065000,4,9561,1509.733276,1857.497681,4485,4073,1003,0.150226,0.148668,0.229815,319.697357,1405.621582,0.038626,0.032466,0.964037,1.064801,0.424250,0,0
31375500,0.065000,4,9561,1509.733276,1857.128418,4479,4079,1003,0.150081,0.148942,0.229359,319.898102,1406.490845,0.038611,0.032446,0.961788,1.060540,0.422836,0,0
31375530,0.065000,4,9561,1509.733521,1856.707397,4462,4094,1005,0.149864,0.149213,0.229076,319.351776,1407.014648,0.038594,0.032443,0.973323,1.040576,0.422691,0,0
31375560,0.065000,4,9560,1509.733154,1856.244019,4449,4107,1004,0.150063,0.149120,0.228812,319.170441,1408.036499,0.038602,0.032429,1.110192,1.039355,0.423870,0,0
31375590,0.065000,4,9560,1509.733154,1855.740234,4433,4120,1007,0.149868,0.149520,0.227813,318.672485,1408.377563,0.038598,0.032392,1.007353,1.046476,0.422253,0,0
31375620,0.065000,4,9560,1509.733887,1855.177368,4423,4128,1009,0.149866,0.149381,0.228234,318.590820,1408.876831,0.038595,0.032407,0.953523,1.053881,0.421157,0,0
31375650,0.065000,4,9560,1509.734985,1854.552002,4404,4146,1010,0.149888,0.149393,0.228023,317.887634,1409.529175,0.038589,0.032398,0.952488,1.145426,0.421558,0,0
31375680,0.065000,4,9560,1509.736084,1853.872192,4385,4162,1013,0.150172,0.149251,0.227152,317.147888,1409.826294,0.038594,0.032374,0.947635,1.114913,0.424118,0,0
31375710,0.065000,4,9560,1509.737183,1853.130005,4368,4175,1017,0.150308,0.149196,0.226503,316.530151,1409.948486,0.038597,0.032358,1.040111,1.052542,0.423514,0,0
31375740,0.065000,4,9560,1509.737427,1852.327026,4354,4187,1019,0.150234,0.149327,0.226146,316.136475,1410.403198,0.038600,0.032346,0.973384,1.050078,0.423057,0,0
31375770,0.065000,4,9560,1509.738403,1851.480713,4335,4203,1022,0.150556,0.149062,0.225661,315.386475,1410.676392,0.038601,0.032334,0.955035,1.057005,0.423381,0,0
31375800,0.065000,4,9560,1509.738525,1850.582520,4302,4228,1030,0.150481,0.149232,0.224726,313.633209,1410.090820,0.038614,0.032310,0.945115,1.068157,0.425073,0,0
31375830,0.065000,4,9561,1512.139038,1848.119263,4249,4276,1036,0.147301,0.152889,0.224476,310.969330,1409.704468,0.038585,0.032306,0.922189,1.092978,0.424133,0,0
31375860,0.065000,4,9561,1512.140503,1847.094482,4215,4304,1042,0.147199,0.152991,0.223869,309.008667,1409.453247,0.038555,0.032290,0.934348,1.102507,0.424211,0,0
31375890,0.065000,4,9560,1512.142944,1846.013550,4183,4328,1049,0.146868,0.153459,0.222756,307.241547,1409.030151,0.038520,0.032260,0.994461,1.103917,0.423731,0,0
31375920,0.065000,4,9560,1512.143921,1844.873657,4155,4348,1057,0.146518,0.153852,0.221816,305.619141,1408.439941,0.038489,0.032232,0.976467,1.102738,0.426633,0,0
31375950,0.065000,4,9559,1512.144531,1843.850220,4144,4350,1065,0.146408,0.154089,0.220832,305.373505,1407.859619,0.038463,0.032199,0.964643,1.112568,0.430117,0,0
31375980,0.065000,4,9559,1512.147095,1844.219971,4140,4353,1066,0.146214,0.154377,0.220322,305.547302,1408.458252,0.038449,0.032184,0.944846,1.118930,0.430827,0,0
31376010,0.065000,4,9559,1512.147949,1844.540161,4131,4360,1068,0.146119,0.154581,0.219660,305.365112,1408.879639,0.038436,0.032164,0.945575,1.153968,0.430017,0,0
31376040,0.065000,4,9559,1512.151123,1844.814819,4121,4369,1069,0.146194,0.154597,0.219163,305.116180,1409.459717,0.038432,0.032150,0.961805,1.139202,0.433398,0,0
