frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65690970,0.065000,1,9420,1511.932373,2334.262207,1949,5513,1958,0.150577,0.162225,0.165557,194.888885,1688.060791,0.041599,0.035662,0.962457,0.574155,0.774158,0,1
65691000,0.065000,1,9420,1511.932495,2337.577637,1951,5534,1935,0.150571,0.161997,0.166266,195.222397,1690.620483,0.041595,0.035697,1.102237,0.573967,0.780852,0,0
65691030,0.065000,1,9419,1511.932007,2340.870850,1952,5552,1915,0.150622,0.161968,0.166433,195.721252,1692.983276,0.041590,0.035692,0.953602,0.576090,0.775550,0,0
65691060,0.065000,1,9419,1511.931763,2344.278320,1956,5568,1895,0.150553,0.161841,0.166950,196.293243,1695.348999,0.041579,0.035700,0.931468,0.574568,0.775273,0,0
65691090,0.065000,1,9419,1511.931152,2347.629395,1958,5586,1875,0.150579,0.161758,0.167235,196.482346,1697.724243,0.041583,0.035726,0.995284,0.576100,0.777883,0,0
65691120,0.065000,1,9419,1511.930420,2350.939453,1962,5596,1861,0.150651,0.161658,0.167526,197.495255,1699.684692,0.041569,0.035747,0.981611,0.578946,0.793324,0,0
65691150,0.065000,1,9419,1511.930542,2354.330322,1965,5609,1845,0.150691,0.161593,0.167748,197.743576,1701.783203,0.041553,0.035761,0.955511,0.586457,0.801607,0,0
65691180,0.065000,1,9419,1511.929932,2357.642334,1968,5622,1829,0.150671,0.161462,0.168246,198.190292,1703.906738,0.041546,0.035775,0.955254,0.577276,0.827906,0,0
65691210,0.065000,1,9419,1511.930054,2360.902344,1971,5645,1803,0.150815,0.161594,0.167790,198.887192,1706.777222,0.041542,0.035759,0.919653,0.576311,0.800563,0,1
65691240,0.065000,1,9419,1511.929688,2364.190186,1972,5682,1765,0.150752,0.161603,0.167972,198.802414,1710.604248,0.041533,0.035769,0.988806,0.580714,0.774630,0,0
65691270,0.065000,1,9419,1511.929810,2367.423584,1975,5699,1745,0.150619,0.162185,0.166312,199.463882,1713.158569,0.041513,0.035795,0.950649,0.591448,0.800140,0,0
65691300,0.065000,1,9419,1511.929565,2370.684082,1977,5719,1723,0.150701,0.162071,0.166662,199.784714,1715.902466,0.041504,0.035809,1.020220,0.595240,0.797471,0,0
65691330,0.065000,1,9419,1511.929810,2373.868164,1978,5736,1705,0.150678,0.162057,0.166793,199.734695,1718.373901,0.041503,0.035834,1.033190,0.592177,0.753160,0,1
65691360,0.065000,1,9419,1511.929810,2377.046143,1980,5748,1691,0.150805,0.162015,0.166839,200.003479,1720.556030,0.041498,0.035842,1.058558,0.593052,0.732921,0,0
65691390,0.065000,1,9419,1511.929565,2380.157227,1983,5756,1680,0.150768,0.162055,0.166798,200.771713,1722.522339,0.041489,0.035815,1.039537,0.590192,0.727762,0,0
65691420,0.065000,1,9418,1511.929565,2383.216064,1986,5764,1668,0.150843,0.162142,0.166558,202.060852,1724.577637,0.041468,0.035827,0.980242,0.585014,0.898197,0,0
65691450,0.065000,1,9417,1511.929565,2386.356201,1989,5782,1646,0.151181,0.162023,0.166745,202.963104,1727.456421,0.041461,0.035849,0.995723,0.585481,0.735567,0,1
65691480,0.065000,1,9417,1511.930176,2389.468750,1993,5796,1628,0.151189,0.162013,0.166851,203.598923,1730.036255,0.041440,0.035847,0.990172,0.580887,0.721039,0,1
65691510,0.065000,1,9417,1511.930054,2392.519287,1995,5815,1607,0.151133,0.161965,0.167170,203.976456,1732.898315,0.041434,0.035880,1.090494,0.585474,0.702093,0,0
65691540,0.065000,1,9417,1511.930054,2395.530762,1999,5820,1598,0.151373,0.161736,0.167762,205.130753,1734.756470,0.041424,0.035917,0.943416,0.597973,0.696198,0,0
65691570,0.065000,1,9417,1511.930420,2398.560791,2005,5823,1589,0.151598,0.161685,0.167738,206.748886,1736.606201,0.041409,0.035907,0.991112,0.587298,0.702300,0,0
65691600,0.065000,1,9417,1511.930664,2401.601074,2010,5833,1574,0.151943,0.161638,0.167558,207.957489,1738.979980,0.041398,0.035925,0.975302,0.583257,0.695043,0,0
65691630,0.065000,1,9417,1511.930298,2404.616943,2017,5844,1556,0.152308,0.161446,0.167920,209.697586,1741.640625,0.041390,0.035908,0.963499,0.582473,0.714707,0,1
65691660,0.065000,1,9417,1511.930420,2407.632568,2023,5846,1548,0.152658,0.161292,0.168114,211.155807,1743.402588,0.041390,0.035907,0.953689,0.597387,0.691465,0,0
65691690,0.065000,1,9417,1511.930176,2410.615479,2028,5852,1537,0.153092,0.161081,0.168421,212.572327,1745.425781,0.041386,0.035927,0.993819,0.582211,0.670049,0,0
65691720,0.065000,1,9417,1511.929932,2413.575684,2033,5859,1525,0.153218,0.160975,0.168746,213.931534,1747.531982,0.041379,0.035937,0.926427,0.583378,0.655777,0,0
65691750,0.065000,1,9417,1511.929443,2416.549561,2036,5867,1514,0.153440,0.160889,0.168851,214.653427,1749.534668,0.041369,0.035935,0.955042,0.583978,0.646165,0,0
65691780,0.065000,1,9416,1511.929932,2419.476562,2041,5872,1503,0.153731,0.160912,0.168554,216.018661,1751.541626,0.041355,0.035911,1.061160,0.590031,0.635674,0,0
65691810,0.065000,1,9415,1511.929688,2422.442383,2046,5870,1499,0.153713,0.161003,0.168374,217.332214,1752.897583,0.041340,0.035895,0.950342,0.613281,0.635485,1,0
65691840,0.065000,1,9414,1511.929443,2425.357666,2049,5875,1490,0.154018,0.160824,0.168828,218.470291,1754.708008,0.041331,0.035915,1.013305,0.593793,0.629275,0,0
65691870,0.065000,1,9413,1511.929443,2428.342041,2052,5882,1479,0.154475,0.160793,0.168500,219.129120,1756.692993,0.041339,0.035935,1.010513,0.589819,0.634501,0,0
65691900,0.065000,1,9413,1511.929199,2431.223145,2056,5887,1470,0.154489,0.160736,0.168773,219.936630,1758.497314,0.041321,0.035964,0.971772,0.598561,0.633239,0,0
65691930,0.065000,1,9413,1511.928223,2434.118408,2058,5886,1469,0.154451,0.160700,0.168986,219.868759,1759.530518,0.041314,0.035984,0.976366,0.587576,0.639279,0,0
65691960,0.065000,1,9413,1511.927856,2437.073486,2064,5891,1458,0.154489,0.160714,0.168962,220.527420,1761.472412,0.041295,0.035994,0.981416,0.583421,0.628577,0,0
65691990,0.065000,1,9413,1511.927612,2440.000977,2069,5897,1447,0.154502,0.160634,0.169353,221.321182,1763.408081,0.041276,0.036037,0.963307,0.582951,0.625241,0,1
65692020,0.065000,1,9413,1511.927490,2442.893311,2071,5905,1437,0.154625,0.160466,0.169935,221.158661,1765.242554,0.041272,0.036056,0.939760,0.584461,0.633199,0,0
65692050,0.065000,1,9413,1511.927246,2445.883057,2078,5903,1432,0.154621,0.160519,0.169785,221.836060,1766.554077,0.041248,0.036066,0.920037,0.588246,0.640306,0,0
65692080,0.065000,1,9413,1511.927124,2448.847900,2085,5904,1424,0.154900,0.160537,0.169386,222.392715,1768.127319,0.041227,0.036048,1.006935,0.593210,0.646576,0,0
65692110,0.065000,1,9413,1511.927002,2451.733398,2091,5906,1416,0.154881,0.160538,0.169483,222.713806,1769.693726,0.041203,0.036061,0.920656,0.601049,0.718659,0,1
65692140,0.065000,1,9412,1511.927368,2454.509766,2095,5915,1402,0.154910,0.160518,0.169741,223.235809,1771.835083,0.041174,0.036058,1.006206,0.596472,0.651394,0,2
65692170,0.065000,1,9412,1511.927734,2457.220703,2099,5929,1384,0.154791,0.160637,0.169550,223.601410,1774.376099,0.041159,0.036040,1.019094,0.604123,0.604695,0,1
65692200,0.065000,1,9412,1511.927368,2460.001709,2106,5934,1372,0.155180,0.160540,0.169477,224.801758,1776.312500,0.041147,0.036006,0.995648,0.598928,0.595112,0,0
65692230,0.065000,1,9411,1511.927856,2462.766846,2110,5945,1356,0.155320,0.160540,0.169503,225.168182,1778.641357,0.041135,0.035955,1.068721,0.593236,0.593815,0,3
65692260,0.065000,1,9411,1511.927490,2465.675293,2119,5959,1333,0.156377,0.160537,0.168025,226.061172,1781.683960,0.041087,0.035891,0.942537,0.594458,0.598619,0,1
65692290,0.065000,1,9411,1511.927368,2468.609619,2127,5971,1313,0.156341,0.160621,0.167838,226.767120,1784.454102,0.041073,0.035847,0.951993,0.593673,0.603939,0,3
65692320,0.065000,1,9411,1511.927002,2471.487305,2133,5983,1295,0.156493,0.160660,0.167528,227.169861,1787.048218,0.041054,0.035848,1.004947,0.589513,0.606452,0,1
65692350,0.065000,1,9411,1511.926758,2474.209229,2141,5992,1278,0.156398,0.160891,0.166721,227.919388,1789.586670,0.041021,0.035771,1.037983,0.583480,0.610414,0,0
65692380,0.065000,1,9411,1511.926758,2476.908203,2144,6006,1261,0.156388,0.161117,0.165751,227.520462,1792.142944,0.041003,0.035703,0.979008,0.578985,0.621486,0,0
65692410,0.065000,1,9411,1511.927368,2479.533203,2150,6025,1236,0.156394,0.161120,0.165846,227.878632,1795.655518,0.040983,0.035676,0.940786,0.577376,0.656979,0,1
65692440,0.065000,1,9411,1511.927124,2482.028809,2157,6036,1218,0.156173,0.161320,0.165342,228.848938,1798.443970,0.040951,0.035663,0.955481,0.577172,0.621431,0,0
65692470,0.065000,1,9411,1511.927368,2484.525391,2161,6052,1198,0.156018,0.161595,0.164317,229.171387,1801.502319,0.040933,0.035635,1.003920,0.588454,0.603425,0,0
65692500,0.065000,1,9410,1511.927612,2487.016113,2165,6070,1175,0.155964,0.161835,0.163389,229.509567,1804.997437,0.040910,0.035633,0.996425,0.592779,0.590005,0,1
65692530,0.065000,1,9410,1511.927490,2489.532715,2174,6074,1162,0.155572,0.161940,0.163632,231.145355,1807.273682,0.040861,0.035635,1.000687,0.587004,0.577404,0,1
