frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
31381800,0.065000,4,9541,1519.365723,1926.470459,2981,4068,2492,0.139336,0.162826,0.177230,275.071869,1469.884644,0.038701,0.035180,0.952484,1.251696,1.255504,0,1
31381830,0.065000,4,9540,1519.366211,1930.421631,2975,4081,2484,0.139381,0.163045,0.176874,274.820953,1472.276245,0.038696,0.035157,0.987159,1.254705,1.228706,0,0
31381860,0.065000,4,9540,1519.366333,1934.358643,2980,4078,2482,0.139448,0.163009,0.176911,275.703461,1474.219604,0.038701,0.035169,0.934042,1.249610,1.209802,0,0
31381890,0.065000,4,9540,1519.367432,1938.275146,2976,4092,2472,0.139602,0.162847,0.177010,275.442780,1476.758667,0.038711,0.035169,0.938910,1.245648,1.200889,0,0
31381920,0.065000,4,9540,1519.368652,1942.164673,2972,4096,2472,0.139766,0.162871,0.176736,275.181366,1478.546875,0.038732,0.035163,0.977217,1.248041,1.196950,0,0
31381950,0.065000,4,9540,1519.369141,1946.054565,2969,4109,2462,0.139993,0.162730,0.176726,275.062531,1481.074829,0.038752,0.035175,0.943275,1.252166,1.185749,0,0
31381980,0.065000,4,9540,1519.368286,1949.948730,2964,4120,2456,0.140079,0.162680,0.176693,274.715576,1483.314087,0.038764,0.035182,0.953457,1.263151,1.177033,0,0
31382010,0.065000,4,9540,1519.367676,1953.828369,2966,4126,2448,0.140027,0.162765,0.176678,275.285675,1485.703125,0.038758,0.035187,0.919946,1.268798,1.182243,0,0
31382040,0.065000,4,9539,1519.365967,1957.710327,2967,4138,2434,0.140242,0.162548,0.176941,275.904053,1488.557495,0.038765,0.035194,0.946198,1.271554,1.187750,0,0
31382070,0.065000,4,9539,1519.366943,1961.559937,2974,4135,2430,0.140221,0.162540,0.177068,277.095337,1490.666260,0.038762,0.035212,0.921475,1.398309,1.447126,0,0
31382100,0.065000,4,9539,1519.368408,1965.384155,2980,4141,2418,0.140217,0.162419,0.177409,278.190338,1493.375610,0.038759,0.035232,0.957014,1.270223,1.190885,0,0
31382130,0.065000,4,9539,1519.368774,1969.191284,2973,4163,2403,0.140271,0.162418,0.177372,277.660767,1496.329224,0.038779,0.035255,0.945381,1.259727,1.194882,0,0
31382160,0.065000,4,9539,1519.367432,1972.964233,2972,4165,2402,0.140342,0.162645,0.176888,277.889313,1498.224243,0.038788,0.035251,0.942003,1.251776,1.178491,0,0
31382190,0.065000,4,9539,1519.368042,1976.703247,2977,4164,2398,0.140266,0.162634,0.177073,278.837769,1500.349609,0.038777,0.035275,0.971452,1.244243,1.179634,0,0
31382220,0.065000,4,9537,1519.368408,1980.414673,2976,4168,2393,0.140415,0.163164,0.176119,279.376282,1502.558838,0.038780,0.035261,1.001710,1.239560,1.192693,0,0
31382250,0.065000,4,9537,1519.367554,1984.096924,2980,4174,2383,0.140525,0.163247,0.175929,280.187378,1505.151733,0.038791,0.035253,0.982780,1.241364,1.218621,0,0
31382280,0.065000,4,9536,1519.368042,1987.770508,2975,4183,2378,0.140707,0.163245,0.175753,280.072388,1507.380737,0.038798,0.035260,1.027266,1.245697,1.227486,0,0
31382310,0.065000,4,9536,1519.366699,1991.421753,2976,4180,2380,0.140712,0.163180,0.175860,280.566742,1509.076416,0.038809,0.035276,0.985664,1.256123,1.239413,0,0
31382340,0.065000,4,9536,1519.368408,1995.043701,2973,4190,2373,0.141075,0.162854,0.175991,280.496643,1511.463135,0.038841,0.035286,1.042632,1.268983,1.253750,0,0
31382370,0.065000,4,9536,1519.369873,1998.647095,2979,4195,2362,0.141216,0.162732,0.176145,281.542755,1514.174438,0.038832,0.035315,0.992850,1.317166,1.247961,0,0
31382400,0.065000,4,9536,1519.370117,2002.230469,2986,4194,2356,0.141299,0.162741,0.176121,282.731476,1516.515747,0.038828,0.035324,0.996521,1.309088,1.253199,0,0
31382430,0.065000,4,9535,1519.369995,2005.792603,2987,4199,2349,0.141624,0.162434,0.176376,283.297699,1518.944702,0.038827,0.035348,0.976946,1.313288,1.269295,0,0
31382460,0.065000,4,9535,1519.369385,2009.330078,2988,4203,2344,0.142205,0.162188,0.176115,283.589661,1521.223633,0.038820,0.035346,0.933097,1.307442,1.269751,0,0
31382490,0.065000,4,9535,1519.369995,2012.832764,2987,4209,2339,0.142343,0.162138,0.176050,283.571747,1523.509644,0.038815,0.035343,0.966906,1.291892,1.275598,0,0
31382520,0.065000,4,9535,1519.370239,2016.336548,2987,4214,2334,0.142346,0.162156,0.176045,283.677246,1525.810059,0.038815,0.035356,0.979873,1.285300,1.296031,0,0
31382550,0.065000,4,9535,1519.370239,2019.834229,2992,4213,2330,0.142696,0.161745,0.176403,284.489594,1528.041382,0.038809,0.035388,0.921374,1.293818,1.365946,0,0
31382580,0.065000,4,9535,1519.370361,2023.298096,2993,4217,2325,0.142701,0.161704,0.176511,284.836853,1530.351196,0.038809,0.035401,1.000411,1.366291,1.325215,0,1
31382610,0.065000,4,9535,1519.370972,2026.708130,3001,4214,2320,0.143046,0.161497,0.176538,285.950928,1532.669556,0.038824,0.035420,1.049052,1.300112,1.308618,0,1
31382640,0.065000,4,9535,1519.371216,2030.071533,2999,4224,2312,0.143449,0.161070,0.176832,285.618866,1535.221191,0.038839,0.035434,1.050027,1.294379,1.316709,0,0
31382670,0.065000,4,9535,1519.370728,2033.408691,3003,4227,2305,0.143524,0.161051,0.176847,286.135651,1537.694946,0.038845,0.035444,0.973976,1.308539,1.286820,0,0
31382700,0.065000,4,9535,1519.370361,2036.727173,2999,4241,2295,0.143231,0.161417,0.176591,285.680847,1540.424927,0.038866,0.035442,0.995381,1.338157,1.244790,0,0
31382730,0.065000,4,9535,1519.370850,2040.091675,3004,4242,2289,0.143498,0.161528,0.176115,286.511353,1542.858032,0.038842,0.035421,0.981170,1.349168,1.273593,0,0
31382760,0.065000,4,9534,1519.369629,2043.468994,3000,4248,2286,0.143670,0.161428,0.176133,286.364532,1545.064819,0.038844,0.035428,0.953202,1.338390,1.255260,0,0
31382790,0.065000,4,9533,1519.369751,2046.855347,3002,4250,2281,0.144084,0.161125,0.176273,287.023041,1547.433350,0.038820,0.035460,1.020019,1.378802,1.272298,0,0
31382820,0.065000,4,9533,1519.369751,2050.169678,3004,4247,2282,0.144172,0.161188,0.176048,287.374847,1549.312988,0.038818,0.035451,0.996106,1.340141,1.296488,0,0
31382850,0.065000,4,9533,1519.370605,2053.414795,2998,4252,2283,0.144221,0.161208,0.175894,286.570831,1551.172974,0.038826,0.035436,1.106425,1.324409,1.252975,0,0
31382880,0.065000,4,9533,1519.369995,2056.612061,2997,4258,2278,0.144341,0.160994,0.176162,286.451385,1553.511230,0.038830,0.035454,1.032160,1.315781,1.246833,0,0
31382910,0.065000,4,9532,1519.370361,2059.765137,3001,4256,2275,0.144600,0.160832,0.176243,287.177307,1555.687256,0.038831,0.035455,1.124045,1.316188,1.260950,0,1
31382940,0.065000,4,9532,1519.371460,2062.929932,3002,4258,2272,0.144836,0.160725,0.176158,287.276733,1557.859375,0.038816,0.035455,1.051928,1.318659,1.266321,0,0
31382970,0.065000,4,9532,1519.371216,2066.090088,3003,4258,2271,0.145645,0.160173,0.176139,287.334900,1559.863770,0.038825,0.035465,1.032338,1.319233,1.275042,0,1
31383000,0.065000,4,9532,1519.371460,2069.269775,3003,4259,2270,0.145600,0.160152,0.176243,287.336365,1561.870605,0.038820,0.035497,1.013563,1.322867,1.294898,0,0
31383030,0.065000,4,9532,1519.371216,2072.391357,3012,4247,2273,0.146041,0.159964,0.176047,288.443420,1563.568604,0.038805,0.035527,1.003740,1.318450,1.335983,0,0
31383060,0.065000,4,9532,1519.371582,2075.490723,3011,4256,2265,0.146174,0.159518,0.176759,288.366669,1566.158081,0.038800,0.035603,0.971640,1.304046,1.367665,0,0
31383090,0.065000,4,9532,1519.371094,2078.585205,3015,4252,2265,0.146570,0.159114,0.177014,289.138733,1568.136475,0.038803,0.035632,1.032572,1.286737,1.347014,0,0
31383120,0.065000,4,9532,1519.371338,2081.626221,3017,4260,2255,0.146935,0.159442,0.175996,289.504150,1570.925781,0.038802,0.035644,1.056678,1.288685,1.363538,0,0
31383150,0.065000,4,9532,1519.369141,2084.624512,3017,4260,2255,0.146877,0.159481,0.176000,289.367493,1572.922974,0.038787,0.035670,1.045565,1.298460,1.447870,0,0
31383180,0.065000,4,9532,1519.371216,2087.673828,3023,4254,2255,0.147267,0.159799,0.174911,290.144135,1574.945923,0.038788,0.035674,1.058385,1.298461,1.457339,0,0
31383210,0.065000,4,9532,1519.369385,2090.680176,3027,4250,2255,0.147603,0.159604,0.174850,290.652496,1576.958496,0.038784,0.035680,0.976463,1.296443,1.483627,0,0
31383240,0.065000,4,9532,1519.368652,2093.610840,3031,4245,2256,0.147932,0.159417,0.174774,291.184875,1578.879395,0.038780,0.035674,1.026969,1.299006,1.414044,0,0
31383270,0.065000,4,9532,1519.369141,2096.579346,3033,4247,2252,0.148396,0.159240,0.174520,291.615265,1581.234375,0.038791,0.035691,1.063095,1.300071,1.398402,0,0
