frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65680200,0.065000,1,9504,1488.103516,1868.007812,3618,5115,771,0.161946,0.129878,0.308481,345.915802,1409.647705,0.042575,0.034905,0.833994,0.299836,0.296309,0,0
65680230,0.065000,1,9503,1488.102783,1869.633179,3601,5133,769,0.161780,0.130242,0.308172,346.062805,1410.733154,0.042566,0.034895,0.860511,0.302657,0.296165,0,0
65680260,0.065000,1,9500,1488.102539,1871.236572,3593,5139,768,0.161856,0.130530,0.306950,347.179596,1411.609497,0.042553,0.034851,0.870904,0.304115,0.295928,0,0
65680290,0.065000,1,9500,1488.102051,1872.809082,3585,5148,767,0.161761,0.130868,0.305689,347.917542,1412.488892,0.042548,0.034803,0.888845,0.305952,0.295737,0,0
65680320,0.065000,1,9500,1488.102783,1874.362915,3575,5159,766,0.161576,0.131115,0.305522,348.505585,1413.382324,0.042534,0.034797,0.873638,0.308694,0.295964,0,0
65680350,0.065000,1,9501,1490.502441,1875.271729,3561,5172,768,0.162053,0.131428,0.304252,348.769531,1413.606812,0.042507,0.034750,0.878062,0.311259,0.297148,0,0
65680380,0.065000,1,9501,1490.501831,1876.766846,3552,5185,764,0.161977,0.131848,0.303025,349.424805,1415.167358,0.042506,0.034705,0.865920,0.313113,0.296987,0,0
65680410,0.065000,1,9500,1490.501953,1878.251831,3539,5195,766,0.161887,0.132209,0.301226,349.842865,1415.453979,0.042501,0.034638,0.887305,0.314888,0.298150,0,0
65680440,0.065000,1,9500,1490.502197,1879.719971,3509,5225,766,0.161676,0.132691,0.300070,348.828094,1416.180664,0.042489,0.034590,0.904580,0.322767,0.300170,0,0
65680470,0.065000,1,9499,1490.502197,1881.170654,3492,5242,765,0.161635,0.132975,0.299350,348.862549,1417.126831,0.042485,0.034563,0.908284,0.328043,0.299827,0,0
65680500,0.065000,1,9498,1490.502441,1882.608643,3467,5262,769,0.161508,0.133299,0.297943,348.267517,1417.033691,0.042479,0.034512,0.935666,0.334221,0.302147,0,0
65680530,0.065000,1,9498,1490.502686,1884.031982,3444,5286,768,0.161301,0.133540,0.298274,347.647644,1418.009277,0.042468,0.034523,0.904794,0.339605,0.301977,0,0
65680560,0.065000,1,9498,1490.503174,1885.437988,3424,5311,763,0.161101,0.133906,0.298432,347.227142,1419.846191,0.042457,0.034528,0.935426,0.344963,0.302352,0,0
65680590,0.065000,1,9497,1490.503296,1886.815552,3399,5336,762,0.161006,0.134328,0.297183,346.476135,1420.841675,0.042435,0.034482,0.996789,0.350975,0.301949,0,0
65680620,0.065000,1,9497,1490.503174,1888.173950,3373,5362,762,0.160710,0.134801,0.296076,345.451111,1421.633179,0.042418,0.034439,0.925183,0.356055,0.300859,0,0
65680650,0.065000,1,9497,1490.502930,1889.510742,3349,5385,763,0.160528,0.135048,0.295737,344.536713,1422.217773,0.042412,0.034428,0.951489,0.360224,0.301913,0,0
65680680,0.065000,1,9497,1490.502930,1890.829468,3326,5406,765,0.160318,0.135478,0.293954,343.661255,1422.596191,0.042405,0.034362,0.970426,0.364256,0.302411,0,0
65680710,0.065000,1,9496,1490.503052,1892.130493,3309,5423,764,0.160279,0.135732,0.293258,343.410431,1423.630127,0.042401,0.034338,0.960160,0.368599,0.302716,0,0
65680740,0.065000,1,9496,1490.503296,1893.410400,3288,5445,763,0.160248,0.135979,0.292511,342.648682,1424.674194,0.042396,0.034309,0.996650,0.373852,0.301557,0,0
65680770,0.065000,1,9497,1492.902954,1895.179321,3267,5467,763,0.160163,0.136903,0.289888,342.381500,1425.508789,0.042396,0.034217,0.945658,0.378223,0.302192,0,0
65680800,0.065000,1,9497,1492.902344,1896.407959,3246,5487,764,0.160067,0.137143,0.289016,341.552612,1426.155884,0.042394,0.034185,0.946680,0.382495,0.303882,0,0
