frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65687370,0.065000,1,9435,1509.535400,2052.025146,1822,5072,2541,0.149746,0.154594,0.178136,184.506882,1508.899048,0.041877,0.035618,1.061510,0.536622,0.954790,0,1
65687400,0.065000,1,9435,1509.534790,2053.200439,1822,5070,2543,0.149746,0.154456,0.178393,183.552460,1510.373779,0.041877,0.035641,1.031286,0.533428,0.927772,0,1
65687430,0.065000,1,9435,1509.535889,2054.300049,1821,5070,2544,0.149770,0.154417,0.178441,182.643021,1511.897339,0.041878,0.035661,1.125950,0.531851,0.946805,0,0
65687460,0.065000,1,9435,1509.536255,2055.407227,1821,5069,2545,0.149770,0.154367,0.178533,181.986282,1513.403320,0.041878,0.035674,1.082667,0.529049,0.932646,0,0
65687490,0.065000,1,9435,1509.535522,2056.475830,1821,5074,2540,0.149770,0.154277,0.178759,181.137344,1515.243652,0.041878,0.035688,1.089586,0.527175,0.888216,0,0
65687520,0.065000,1,9435,1509.535889,2057.522949,1821,5073,2541,0.149770,0.154378,0.178548,180.281982,1516.731323,0.041878,0.035690,1.099100,0.526569,0.898698,0,0
65687550,0.065000,1,9435,1509.536011,2058.505371,1821,5066,2548,0.149770,0.154352,0.178533,179.698059,1517.864746,0.041878,0.035692,1.388502,0.526425,0.876980,0,0
65687580,0.065000,1,9434,1509.535889,2059.465332,1820,5059,2555,0.149852,0.154356,0.178459,179.151871,1518.985474,0.041879,0.035688,1.092235,0.527750,0.848244,1,0
65687610,0.065000,1,9434,1509.538086,2060.432861,1820,5055,2559,0.149852,0.154440,0.178255,178.195679,1520.261963,0.041879,0.035696,1.170618,0.529280,0.819208,0,0
65687640,0.065000,1,9434,1509.538208,2061.361816,1819,5052,2563,0.149877,0.154246,0.178581,177.127426,1521.524048,0.041880,0.035705,1.152898,0.531723,0.841366,0,0
65687670,0.065000,1,9433,1509.539062,2062.273438,1818,5045,2570,0.149959,0.154250,0.178507,176.482056,1522.601074,0.041881,0.035728,1.140463,0.534732,0.802660,0,0
65687700,0.065000,1,9433,1509.541382,2063.115234,1818,5038,2577,0.149959,0.154234,0.178473,176.052124,1523.660278,0.041881,0.035745,1.040266,0.539331,0.789924,0,0
65687730,0.065000,1,9433,1509.542725,2063.898682,1818,5034,2581,0.149959,0.154255,0.178394,175.651855,1524.880127,0.041881,0.035746,1.093386,0.547269,0.782646,0,0
