frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
32618010,0.065000,3,6145,857.296204,1106.029297,1734,3826,585,0.136941,0.122881,0.255872,310.081177,857.734375,0.037846,0.031642,0.694741,0.776585,0.339183,0,0
32618040,0.065000,3,6145,857.296265,1107.572754,1731,3829,585,0.136860,0.122595,0.258061,311.462280,859.047424,0.037806,0.031733,0.724314,0.781986,0.340954,0,0
32618070,0.065000,3,6145,857.296326,1109.000000,1735,3825,585,0.136466,0.122660,0.258703,313.080231,860.367981,0.037736,0.031754,0.720376,0.772826,0.345087,0,0
32618100,0.065000,3,6146,859.696472,1109.620117,1720,3837,589,0.135309,0.123827,0.257779,314.121185,860.895935,0.037673,0.031722,0.708917,0.772179,0.347531,0,0
32618130,0.065000,3,6145,859.696533,1110.829224,1713,3843,589,0.135207,0.124035,0.257064,315.426361,862.228088,0.037637,0.031692,0.735360,0.772996,0.348351,0,0
32618160,0.065000,3,6144,859.696533,1111.947144,1705,3850,589,0.134800,0.124270,0.257064,316.687683,863.560120,0.037549,0.031692,0.706408,0.775145,0.348335,0,0
32618190,0.065000,3,6142,859.696838,1112.982422,1693,3859,590,0.134429,0.124448,0.257374,317.820801,864.681641,0.037495,0.031707,0.694810,0.776493,0.348094,0,0
32618220,0.065000,3,6142,859.696777,1114.203247,1679,3869,594,0.133833,0.124847,0.255802,318.883636,865.175598,0.037400,0.031650,0.689976,0.778282,0.347928,0,0
32618250,0.065000,3,6142,859.696960,1116.003784,1681,3871,590,0.133182,0.125136,0.256620,320.424622,867.322510,0.037278,0.031673,0.686276,0.778738,0.346970,0,0
32618280,0.065000,3,6141,859.697083,1117.763672,1674,3880,587,0.133089,0.125145,0.257803,321.677490,869.267212,0.037186,0.031715,0.679016,0.780025,0.346400,1,0
32618310,0.065000,3,6140,859.697144,1119.481934,1649,3904,587,0.133359,0.125114,0.257803,322.356384,870.574890,0.037099,0.031715,0.673488,0.784641,0.343351,0,0
32618340,0.065000,3,6140,859.697205,1121.165039,1621,3934,585,0.133346,0.125230,0.257907,322.918060,872.305176,0.036965,0.031716,0.667574,0.787420,0.341684,0,0
32618370,0.065000,3,6139,859.697144,1122.807251,1596,3959,584,0.134546,0.124655,0.259317,323.561646,873.824097,0.036855,0.031795,0.668349,0.786107,0.348281,0,0
32618400,0.065000,3,6139,859.697327,1124.409058,1565,3986,588,0.134992,0.124471,0.258983,323.962646,874.274414,0.036647,0.031831,0.657203,0.786618,0.349910,0,0
32618430,0.065000,3,6139,859.697266,1125.975952,1545,4006,588,0.134569,0.124745,0.258582,324.687042,875.594360,0.036425,0.031838,0.665220,0.787158,0.353159,0,0
32618460,0.065000,3,6139,859.697266,1127.503662,1513,4037,589,0.132970,0.125311,0.259119,324.989563,876.704468,0.036219,0.031933,0.649380,0.788623,0.370287,0,0
32618490,0.065000,3,6138,859.697266,1128.995239,1482,4065,591,0.132658,0.125471,0.258960,325.277649,877.607056,0.035974,0.031979,0.634273,0.791314,0.389430,0,0
32618520,0.065000,3,6138,859.697205,1130.450317,1445,4101,592,0.130080,0.126420,0.258902,325.277802,878.718933,0.035742,0.032004,0.627299,0.794143,0.393689,0,0
32618550,0.065000,3,6138,859.697205,1131.869751,1428,4116,594,0.129534,0.126599,0.258635,325.940521,879.617493,0.035580,0.032035,0.615714,0.799469,0.402399,0,0
32618580,0.065000,3,6138,859.697205,1133.463135,1407,4132,599,0.127837,0.127121,0.258024,326.424164,879.898987,0.035344,0.032136,0.609557,0.799674,0.414053,0,0
32618610,0.065000,3,6137,859.697205,1135.023315,1380,4154,603,0.126877,0.127416,0.257556,326.678711,880.408508,0.035215,0.032203,0.605087,0.799676,0.437330,0,0
32618640,0.065000,3,6137,859.697388,1136.440063,1361,4173,603,0.125457,0.127733,0.258553,327.219025,881.739746,0.035015,0.032267,0.601735,0.799963,0.441080,0,0
32618670,0.065000,3,6137,859.697266,1137.708130,1340,4195,602,0.125449,0.127799,0.258252,327.675079,883.265991,0.034894,0.032254,0.600881,0.800398,0.434654,0,0
32618700,0.065000,3,6136,859.697388,1138.827637,1323,4212,601,0.124843,0.127953,0.258868,328.263275,884.774658,0.034737,0.032295,0.598329,0.800623,0.432602,0,0
32618730,0.065000,3,6135,859.697449,1139.790649,1305,4223,607,0.124335,0.128141,0.257479,328.790680,884.840942,0.034610,0.032327,0.602337,0.794128,0.439748,0,0
32618760,0.065000,3,6135,859.697632,1140.788818,1280,4242,613,0.123992,0.128122,0.256905,328.999695,884.930359,0.034473,0.032385,0.601376,0.799231,0.458601,0,0
32618790,0.065000,3,6134,859.697571,1141.917969,1261,4236,637,0.123935,0.127841,0.254107,329.410126,881.622864,0.034440,0.032728,0.595164,0.772322,0.553207,0,0
32618820,0.065000,3,6133,859.697571,1143.013550,1235,4242,656,0.123665,0.127639,0.252309,329.522766,879.663574,0.034354,0.033013,0.590843,0.769863,0.592446,0,0
32618850,0.065000,3,6133,859.697449,1144.071289,1199,4269,665,0.123800,0.127485,0.251151,329.166656,879.690613,0.034304,0.033131,0.590624,0.766292,0.616311,0,0
32618880,0.065000,3,6133,859.697449,1145.091553,1166,4298,669,0.123618,0.127471,0.250635,328.877686,880.626404,0.034200,0.033196,0.587306,0.782353,0.633062,0,0
32618910,0.065000,3,6133,859.697449,1146.077515,1129,4333,671,0.122596,0.127683,0.250413,328.294708,881.906738,0.034042,0.033219,0.586430,0.777886,0.633445,0,0
32618940,0.065000,3,6133,859.697815,1147.023926,1105,4344,684,0.122025,0.127750,0.248396,328.258636,881.297241,0.033972,0.033338,0.584491,0.777276,0.672755,0,0
32618970,0.065000,3,6133,859.698120,1147.931641,1067,4367,699,0.121074,0.127882,0.246122,327.479950,880.473328,0.033812,0.033505,0.577999,0.765765,0.711026,0,0
32619000,0.065000,3,6132,859.698120,1148.805786,1031,4380,721,0.120133,0.127991,0.243034,326.670868,878.719482,0.033665,0.033781,0.572372,0.759540,0.784643,0,0
32619030,0.065000,3,6132,859.697937,1149.642212,997,4404,731,0.119089,0.128272,0.240827,325.849060,879.054810,0.033506,0.033878,0.565814,0.752670,0.822976,0,0
32619060,0.065000,3,6132,859.698120,1150.437744,949,4444,739,0.117876,0.128405,0.239778,324.022980,879.751953,0.033303,0.033949,0.564161,0.758862,0.835985,0,0
32619090,0.065000,3,6132,859.698303,1151.196289,921,4463,748,0.116365,0.128550,0.239035,323.249451,880.333252,0.033121,0.034048,0.552275,0.745055,0.864431,0,0
32619120,0.065000,3,6131,859.698364,1151.917847,887,4480,764,0.115304,0.128582,0.237395,321.930664,879.939148,0.032996,0.034205,0.546741,0.732196,0.945859,0,0
32619150,0.065000,3,6131,859.698425,1152.599243,860,4501,770,0.114973,0.128502,0.236920,320.952576,881.065369,0.032918,0.034295,0.544598,0.732550,0.972727,0,0
32619180,0.065000,3,6131,859.698425,1153.241577,833,4517,781,0.114983,0.128498,0.234936,319.867737,881.501282,0.032863,0.034356,0.546527,0.731065,1.009552,0,0
32619210,0.065000,3,6130,859.698364,1153.843750,809,4527,794,0.114541,0.128606,0.232784,318.914185,881.709839,0.032823,0.034421,0.548296,0.729019,1.035134,0,0
32619240,0.065000,3,6130,859.698242,1154.408081,796,4529,805,0.114674,0.128668,0.230653,318.818268,882.263916,0.032764,0.034463,0.547391,0.729922,1.050363,0,0
32619270,0.065000,3,6129,859.698242,1154.932007,780,4533,816,0.114141,0.128730,0.229326,318.462372,882.840698,0.032673,0.034487,0.546786,0.728995,1.062253,0,0
32619300,0.065000,3,6130,862.098389,1155.534790,764,4536,830,0.115006,0.129063,0.227469,318.211090,883.050354,0.032512,0.034504,0.533112,0.733353,1.081280,0,0
32619330,0.065000,3,6129,862.098389,1155.983887,746,4542,841,0.115065,0.129216,0.225151,317.765717,883.710632,0.032467,0.034443,0.534629,0.741096,1.100385,1,0
32619360,0.065000,3,6129,862.098633,1156.391602,728,4539,862,0.114261,0.129367,0.222408,317.136475,883.096558,0.032519,0.034382,0.536703,0.734551,1.130211,0,0
32619390,0.065000,3,6129,862.098755,1156.758423,718,4530,881,0.113851,0.129551,0.219616,317.253662,882.837830,0.032488,0.034343,0.542091,0.736101,1.141587,0,0
32619420,0.065000,3,6128,862.098694,1157.084229,708,4517,903,0.114128,0.129729,0.216280,317.641327,882.300415,0.032485,0.034267,0.541752,0.735919,1.151191,0,1
32619450,0.065000,3,6128,862.098694,1157.364746,701,4498,929,0.114439,0.129896,0.212700,318.101501,881.410645,0.032510,0.034163,0.547089,0.734195,1.166751,0,0
32619480,0.065000,3,6128,862.098816,1157.602295,674,4504,950,0.114769,0.129761,0.210835,316.553314,881.222412,0.032521,0.034164,0.553212,0.730993,1.194289,0,0
32619510,0.065000,3,6128,862.098816,1157.798828,662,4483,983,0.114465,0.129908,0.207461,316.450104,879.803955,0.032470,0.034167,0.564028,0.738809,1.231936,0,0
32619540,0.065000,3,6128,862.098877,1157.949707,650,4463,1015,0.114474,0.129233,0.207794,316.312164,878.714600,0.032468,0.034086,0.567152,0.726924,1.277079,0,0
32619570,0.065000,3,6128,862.098755,1158.054565,638,4442,1048,0.115877,0.128520,0.207320,316.143280,877.699097,0.032500,0.033936,0.593097,0.724453,1.298730,0,0
32619600,0.065000,3,6128,862.098694,1158.115234,627,4429,1072,0.117304,0.128155,0.206098,316.058319,877.713135,0.032559,0.033899,0.579369,0.717581,1.345836,0,0
32619630,0.065000,3,6128,862.098816,1158.131104,614,4407,1107,0.116894,0.127995,0.204374,315.711029,876.783264,0.032541,0.033891,0.566644,0.736787,1.342269,0,0
32619660,0.065000,3,6128,862.098755,1158.099976,602,4410,1116,0.116843,0.127741,0.204669,315.468170,878.399353,0.032564,0.033941,0.570616,0.714433,1.331482,0,0
32619690,0.065000,3,6128,862.098816,1158.023193,590,4408,1130,0.117023,0.127634,0.203924,315.195770,879.544128,0.032559,0.033951,0.575704,0.726419,1.306623,0,0
32619720,0.065000,3,6128,862.098999,1157.897583,584,4391,1153,0.117641,0.127704,0.201768,315.633057,879.872925,0.032550,0.033892,0.578550,0.718815,1.337808,0,0
32619750,0.065000,3,6127,862.098938,1157.723877,572,4394,1161,0.118499,0.127595,0.201253,315.305481,881.638367,0.032569,0.033899,0.578592,0.717787,1.411686,0,0
32619780,0.065000,3,6127,862.098938,1157.499878,561,4385,1181,0.118381,0.127660,0.199737,315.069550,882.280457,0.032582,0.033898,0.587373,0.717780,1.504242,0,0
32619810,0.065000,3,6126,862.098816,1157.226807,544,4388,1194,0.119623,0.127577,0.198665,314.001282,883.596741,0.032622,0.033878,0.590117,0.725996,1.517629,0,0
32619840,0.065000,3,6126,862.098816,1156.900391,538,4378,1210,0.119475,0.127681,0.197375,314.349640,884.639771,0.032586,0.033827,0.593568,0.724164,1.634046,0,0
32619870,0.065000,3,6126,862.098816,1156.522095,524,4381,1221,0.120898,0.127596,0.196348,313.613678,886.147034,0.032708,0.033794,0.599545,0.727123,1.809910,0,0
32619900,0.065000,3,6126,862.098816,1156.089600,517,4366,1243,0.121565,0.127731,0.194342,313.832733,886.630859,0.032745,0.033727,0.604150,0.727419,1.575109,0,0
32619930,0.065000,3,6126,864.498779,1156.587646,508,4349,1269,0.120873,0.128538,0.192337,313.033875,887.019104,0.032718,0.033681,0.611022,0.718548,1.540914,0,0
32619960,0.065000,3,6126,864.498718,1156.045044,495,4332,1299,0.121288,0.128852,0.189579,312.382477,886.906677,0.032710,0.033575,0.616477,0.717523,1.434986,0,0
32619990,0.065000,3,6126,864.498718,1155.446289,485,4319,1322,0.120939,0.129014,0.188066,312.136444,887.472961,0.032700,0.033551,0.623794,0.715679,1.313909,0,0
32620020,0.065000,3,6126,864.498718,1155.163940,472,4307,1347,0.122102,0.129185,0.185936,311.400299,887.888733,0.032787,0.033464,0.644328,0.718363,1.260657,0,0
32620050,0.065000,3,6123,864.498535,1154.786621,459,4288,1376,0.123611,0.129227,0.184322,310.589050,887.996338,0.032893,0.033408,0.649182,0.718842,1.346343,0,0
32620080,0.065000,3,6123,864.498535,1154.269531,446,4258,1419,0.124026,0.129674,0.181127,309.659241,887.002747,0.032958,0.033290,0.639417,0.722298,1.313592,0,0
32620110,0.065000,3,6122,864.498657,1153.615723,431,4235,1456,0.124127,0.129934,0.179064,308.292694,886.637512,0.032886,0.033254,0.631589,0.725172,1.222338,0,0
32620140,0.065000,3,6121,864.498657,1152.835327,420,4218,1483,0.124623,0.130144,0.177478,307.515656,887.127014,0.032971,0.033214,0.633610,0.736572,1.192165,0,0
32620170,0.065000,3,6121,864.498535,1153.132568,414,4203,1504,0.125030,0.130230,0.176442,307.604126,888.121277,0.032993,0.033181,0.636586,0.746971,1.178021,0,0
32620200,0.065000,3,6121,864.498535,1153.547729,402,4201,1518,0.125585,0.130302,0.175629,306.517273,889.680725,0.032955,0.033157,0.635450,0.719411,1.170177,0,0
32620230,0.065000,3,6120,864.498535,1153.905518,393,4182,1545,0.126500,0.130616,0.173809,305.924713,890.223877,0.033019,0.033078,0.676845,0.721080,1.161370,0,0
32620260,0.065000,3,6119,864.498474,1154.207764,389,4166,1564,0.124574,0.131103,0.172539,306.312988,891.422424,0.032939,0.033021,0.645167,0.725349,1.165018,0,0
32620290,0.065000,3,6119,864.498230,1154.451660,378,4158,1583,0.123715,0.131443,0.171310,305.232483,892.635742,0.032951,0.032966,0.644528,0.720605,1.153316,0,0
32620320,0.065000,3,6119,864.498413,1155.043579,373,4156,1590,0.123666,0.131662,0.170548,305.362885,894.784180,0.032923,0.032954,0.646336,0.731391,1.141583,0,0
32620350,0.065000,3,6119,864.498230,1156.155029,371,4149,1599,0.123615,0.131872,0.169786,306.131470,896.781982,0.032907,0.032926,0.656001,0.723086,1.133789,0,0
32620380,0.065000,3,6119,864.498230,1157.231567,369,4145,1605,0.122711,0.132253,0.168860,306.919067,899.018311,0.032879,0.032891,0.653894,0.723446,1.136042,0,0
32620410,0.065000,3,6119,864.498230,1158.270630,364,4134,1621,0.122722,0.132448,0.167967,307.077026,900.463501,0.032859,0.032857,0.652566,0.731954,1.143059,0,0
32620440,0.065000,3,6119,864.498169,1159.273926,362,4120,1637,0.122577,0.132300,0.168014,307.891846,901.922241,0.032833,0.032854,0.652815,0.720532,1.162231,0,0
32620470,0.065000,3,6119,864.498230,1160.244141,357,4107,1655,0.122409,0.132524,0.167077,308.051453,903.235046,0.032789,0.032821,0.656008,0.718770,1.175760,0,0
32620500,0.065000,3,6119,864.498474,1161.176758,351,4095,1673,0.121369,0.132785,0.166248,307.966400,904.555969,0.032727,0.032800,0.661328,0.749433,1.177120,0,0
32620530,0.065000,3,6119,864.498108,1162.073730,348,4086,1685,0.121151,0.132975,0.165572,308.558197,906.352600,0.032687,0.032795,0.667211,0.713140,1.324509,0,0
32620560,0.065000,3,6119,864.498352,1162.935791,343,4069,1707,0.120105,0.133333,0.164474,308.698090,907.383728,0.032631,0.032761,0.675445,0.719909,1.142028,0,0
32620590,0.065000,3,6119,864.497986,1163.760620,337,4060,1722,0.120419,0.133523,0.163649,308.594574,908.971558,0.032640,0.032724,0.680733,0.708482,1.110057,0,0
32620620,0.065000,3,6118,864.497925,1164.550293,332,4050,1736,0.121003,0.133731,0.162848,308.700439,910.637329,0.032682,0.032685,0.690286,0.712708,1.091505,0,0
32620650,0.065000,3,6118,864.497986,1165.306641,328,4040,1750,0.120874,0.133808,0.162433,309.035095,912.301331,0.032648,0.032694,0.701692,0.729431,1.086963,0,0
32620680,0.065000,3,6119,866.897888,1167.157593,324,4029,1766,0.120767,0.134486,0.161899,310.666199,913.674072,0.032617,0.032678,0.712752,0.713505,1.077604,0,0
32620710,0.065000,3,6118,866.898071,1169.416626,321,4032,1765,0.120992,0.134640,0.161574,311.262512,916.496277,0.032628,0.032678,0.718390,0.717560,1.072219,0,0
32620740,0.065000,3,6118,866.898193,1174.404907,323,4036,1759,0.119514,0.134738,0.161728,313.075317,919.705750,0.032564,0.032692,0.715094,0.721434,1.067392,0,0
32620770,0.065000,3,6118,866.898071,1179.310791,325,4041,1752,0.119093,0.134701,0.162018,314.873962,922.995483,0.032526,0.032717,0.714422,0.720863,1.067109,0,0
32620800,0.065000,3,6118,866.898071,1184.133545,323,4050,1745,0.118638,0.134570,0.162496,315.723236,926.294006,0.032487,0.032746,0.713245,0.721013,1.064861,0,0
32620830,0.065000,3,6117,866.898315,1188.878662,322,4055,1740,0.118138,0.134700,0.162435,316.814240,929.434692,0.032426,0.032762,0.708177,0.721015,1.062503,0,0
32620860,0.065000,3,6117,866.898315,1193.548462,321,4068,1728,0.117379,0.134480,0.163277,317.889954,933.144226,0.032334,0.032814,0.706926,0.719525,1.064596,0,0
32620890,0.065000,3,6117,866.898560,1198.187378,321,4077,1719,0.116626,0.134405,0.163748,319.195770,936.633850,0.032250,0.032852,0.708069,0.721684,1.065848,0,0
32620920,0.065000,3,6117,866.898621,1203.028931,321,4082,1714,0.116408,0.134361,0.163978,320.497528,939.814392,0.032226,0.032877,0.711743,0.725294,1.067294,0,0
32620950,0.065000,3,6117,866.898499,1207.814453,322,4092,1703,0.115947,0.134305,0.164401,322.060638,943.489014,0.032178,0.032920,0.717167,0.731654,1.073940,0,0
32620980,0.065000,3,6117,866.898438,1212.547119,324,4095,1698,0.114220,0.134393,0.164630,323.875183,946.687866,0.032086,0.032957,0.720357,0.734970,1.078383,0,0
32621010,0.065000,3,6117,866.898438,1217.228516,326,4095,1696,0.113991,0.134328,0.164890,325.673218,949.640137,0.032069,0.032961,0.723915,0.739393,1.072922,0,0
32621040,0.065000,3,6117,866.898376,1221.858643,324,4103,1690,0.113505,0.134334,0.165053,326.478882,952.914062,0.032007,0.032975,0.726889,0.744565,1.068264,0,0
32621070,0.065000,3,6117,866.898254,1226.440308,325,4106,1686,0.112998,0.134298,0.165323,328.034821,956.029480,0.031954,0.033009,0.735039,0.745936,1.065405,0,0
32621100,0.065000,3,6117,866.898315,1230.971558,329,4109,1679,0.112796,0.134284,0.165577,330.341034,959.392029,0.031948,0.033029,0.737311,0.744872,1.068599,0,0
32621130,0.065000,3,6117,866.898621,1235.456299,329,4113,1675,0.112743,0.134283,0.165665,331.666077,962.507629,0.031942,0.033042,0.744815,0.743018,1.080690,0,0
