frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
31372020,0.065000,4,9587,1500.142944,1783.388672,5498,3342,747,0.154047,0.130370,0.291216,294.241455,1364.828735,0.039355,0.034501,0.998092,0.636173,0.364553,0,0
31372050,0.065000,4,9587,1500.143433,1783.610229,5490,3354,743,0.154120,0.130298,0.292122,294.623474,1366.405273,0.039359,0.034537,1.011735,0.637107,0.364480,0,0
31372080,0.065000,4,9586,1500.142578,1783.799683,5490,3353,743,0.154175,0.130121,0.292690,295.454132,1367.028442,0.039353,0.034559,0.992666,0.637299,0.364016,0,0
31372110,0.065000,4,9586,1500.142456,1783.957886,5481,3362,743,0.154126,0.130614,0.291110,295.778625,1367.662720,0.039354,0.034506,0.983616,0.639060,0.359583,0,0
31372140,0.065000,4,9586,1500.142212,1784.064209,5473,3368,745,0.154064,0.130821,0.290453,296.135010,1367.821167,0.039348,0.034485,1.006097,0.639321,0.361140,0,0
31372170,0.065000,4,9585,1500.141602,1784.131714,5452,3386,747,0.153972,0.131081,0.290344,295.824982,1367.986816,0.039343,0.034484,1.025161,0.642398,0.360861,0,0
31372200,0.065000,4,9585,1500.140991,1784.150513,5448,3393,744,0.154003,0.131081,0.290883,296.316895,1369.355835,0.039336,0.034506,1.088175,0.642647,0.361040,0,0
31372230,0.065000,4,9586,1502.540771,1783.253052,5431,3406,749,0.154441,0.131169,0.289789,296.224487,1368.735596,0.039323,0.034473,0.994106,0.644790,0.361271,0,0
31372260,0.065000,4,9586,1502.541382,1783.184326,5412,3426,748,0.154549,0.131094,0.290157,295.821655,1369.632446,0.039337,0.034487,0.988238,0.647542,0.360660,0,0
31372290,0.065000,4,9585,1502.541748,1783.078369,5390,3445,750,0.154441,0.131384,0.290042,295.305664,1369.795532,0.039337,0.034485,0.991942,0.650023,0.360317,0,0
31372320,0.065000,4,9585,1502.541992,1782.938354,5371,3461,753,0.154491,0.131617,0.288562,294.857513,1369.716431,0.039339,0.034432,1.017042,0.655677,0.358380,0,0
31372350,0.065000,4,9585,1502.541870,1782.767700,5365,3465,755,0.154596,0.131320,0.288946,295.132324,1369.884766,0.039345,0.034445,0.941486,0.657560,0.358832,0,0
31372380,0.065000,4,9585,1502.541870,1782.563843,5353,3470,762,0.154804,0.131107,0.287374,295.085938,1368.878540,0.039359,0.034405,0.940946,0.659895,0.359375,0,0
31372410,0.065000,4,9585,1502.541626,1782.336792,5336,3486,763,0.154836,0.130947,0.288205,294.762939,1369.317627,0.039370,0.034442,0.979732,0.664853,0.360479,0,0
31372440,0.065000,4,9585,1502.541504,1782.076294,5316,3500,769,0.154994,0.130980,0.286361,294.266968,1368.583496,0.039395,0.034385,0.953116,0.669688,0.360377,0,0
31372470,0.065000,4,9585,1502.542847,1781.786011,5289,3524,772,0.154840,0.131189,0.286695,293.357330,1368.573242,0.039398,0.034415,0.941034,0.672568,0.362384,0,0
31372500,0.065000,4,9585,1502.543091,1781.464355,5286,3524,775,0.154550,0.131595,0.286319,293.795197,1368.564575,0.039389,0.034407,0.952380,0.672780,0.362083,0,0
31372530,0.065000,4,9585,1502.543335,1781.104980,5280,3528,777,0.154309,0.131916,0.286280,294.042542,1368.789917,0.039381,0.034412,0.968435,0.674154,0.361408,0,0
31372560,0.065000,4,9585,1502.542969,1780.714844,5275,3530,780,0.153948,0.132350,0.286299,294.328827,1368.782837,0.039376,0.034409,0.963319,0.674645,0.362611,0,0
31372590,0.065000,4,9583,1502.542847,1780.288940,5264,3537,782,0.154052,0.132048,0.287223,294.385864,1369.016968,0.039381,0.034444,0.973728,0.675828,0.364452,0,0
31372620,0.065000,4,9581,1502.543091,1779.842407,5248,3549,784,0.154119,0.132171,0.286605,294.143066,1369.272583,0.039386,0.034423,0.930515,0.677763,0.365746,0,0
31372650,0.065000,4,9582,1504.942871,1779.284912,5247,3548,787,0.154324,0.132807,0.284691,294.556946,1369.294678,0.039355,0.034360,0.944364,0.677787,0.365909,0,0
31372680,0.065000,4,9582,1504.942383,1778.772339,5233,3559,790,0.154217,0.133308,0.282948,294.321106,1369.336182,0.039344,0.034313,0.966385,0.680528,0.365119,0,0
31372710,0.065000,4,9582,1504.942749,1778.231445,5227,3563,792,0.154159,0.133707,0.281317,294.537964,1369.627686,0.039332,0.034256,0.968119,0.682520,0.363244,0,0
31372740,0.065000,4,9581,1504.942749,1777.661865,5224,3562,795,0.154158,0.133701,0.281039,295.013245,1369.697632,0.039311,0.034256,0.963900,0.684420,0.363408,0,0
31372770,0.065000,4,9581,1504.942627,1777.059937,5219,3563,799,0.154130,0.133736,0.280451,295.292786,1369.554932,0.039303,0.034244,0.947504,0.686192,0.362235,0,0
31372800,0.065000,4,9581,1504.942139,1776.435181,5212,3564,805,0.154220,0.133703,0.279106,295.456818,1368.966309,0.039307,0.034195,0.939531,0.688422,0.360981,0,0
31372830,0.065000,4,9581,1504.941528,1775.773438,5200,3569,812,0.153961,0.134233,0.277485,295.335754,1368.158691,0.039327,0.034136,0.958004,0.690796,0.361424,0,0
31372860,0.065000,4,9581,1504.941162,1775.086426,5177,3591,813,0.154136,0.134124,0.277231,294.571045,1368.718628,0.039349,0.034130,0.936251,0.701139,0.360670,0,0
31372890,0.065000,4,9581,1504.941040,1774.370850,5151,3612,818,0.153948,0.134551,0.276291,293.610413,1368.372681,0.039331,0.034100,0.965989,0.707470,0.361335,0,0
31372920,0.065000,4,9581,1504.941040,1773.633301,5132,3630,819,0.154153,0.134494,0.275535,293.031708,1368.936523,0.039338,0.034075,0.943874,0.714232,0.359514,0,0
31372950,0.065000,4,9580,1504.940674,1772.865601,5121,3633,826,0.154336,0.134086,0.275424,293.010376,1368.140381,0.039350,0.034069,0.954473,0.717730,0.359939,1,0
31372980,0.065000,4,9580,1504.940063,1772.078125,5104,3646,830,0.154189,0.134262,0.275291,292.563416,1368.032471,0.039347,0.034067,0.933466,0.721634,0.361090,0,0
31373010,0.065000,4,9579,1504.938599,1773.400146,5087,3664,828,0.154225,0.134503,0.274913,292.207886,1369.277222,0.039344,0.034055,0.928977,0.728688,0.359883,0,0
31373040,0.065000,4,9578,1504.937866,1775.511108,5088,3669,821,0.154207,0.134698,0.275491,292.921173,1371.676025,0.039329,0.034076,0.923590,0.731258,0.358390,0,0
31373070,0.065000,4,9578,1504.937500,1777.596069,5081,3680,817,0.154052,0.134833,0.276700,293.078461,1373.416260,0.039317,0.034122,0.935630,0.732116,0.359951,0,0
31373100,0.065000,4,9577,1504.936768,1779.655396,5072,3691,814,0.154040,0.135066,0.276619,293.216187,1374.936401,0.039308,0.034120,0.939109,0.735876,0.358825,0,0
31373130,0.065000,4,9575,1504.936523,1781.689331,5060,3702,813,0.154126,0.135166,0.276418,293.295837,1375.983398,0.039307,0.034113,0.990444,0.740142,0.357238,0,0
31373160,0.065000,4,9574,1504.936279,1783.699829,5045,3713,816,0.154034,0.135050,0.277508,293.129425,1376.104614,0.039301,0.034152,0.963403,0.743024,0.359453,0,0
31373190,0.065000,4,9574,1504.935913,1785.689819,5040,3719,815,0.154001,0.135299,0.276872,293.468414,1377.141357,0.039297,0.034133,0.984321,0.743716,0.357738,0,0
31373220,0.065000,4,9573,1504.935669,1787.657227,5038,3722,813,0.153874,0.135567,0.276992,294.090576,1378.402222,0.039269,0.034139,0.981202,0.745166,0.356954,0,0
31373250,0.065000,4,9573,1504.935669,1789.607788,5039,3720,814,0.153911,0.135094,0.278727,294.815186,1378.975098,0.039254,0.034204,0.995432,0.745464,0.359941,0,0
31373280,0.065000,4,9573,1504.935425,1791.526123,5030,3724,819,0.153821,0.135274,0.277794,294.951355,1378.646973,0.039244,0.034175,1.061559,0.749482,0.360023,0,0
31373310,0.065000,4,9572,1504.935669,1793.429565,5027,3725,820,0.153378,0.135826,0.278064,295.549347,1379.222656,0.039235,0.034189,0.981629,0.752958,0.359534,0,0
31373340,0.065000,4,9572,1504.935181,1795.305176,5017,3734,821,0.153123,0.136344,0.277306,295.653961,1379.801025,0.039220,0.034164,0.986571,0.756714,0.361035,0,0
31373370,0.065000,4,9572,1504.935303,1797.155029,5017,3738,817,0.153060,0.136526,0.277545,296.380402,1381.501221,0.039213,0.034176,0.975647,0.759255,0.361105,0,0
31373400,0.065000,4,9572,1504.935669,1798.985596,5015,3742,815,0.152989,0.136682,0.277655,297.014954,1382.752441,0.039210,0.034181,0.973605,0.758735,0.360754,0,0
31373430,0.065000,4,9572,1504.935425,1800.792236,5005,3751,816,0.152935,0.136604,0.278370,297.189789,1383.329346,0.039205,0.034208,0.972594,0.761162,0.360762,0,0
31373460,0.065000,4,9572,1504.934814,1802.585449,5005,3754,813,0.152713,0.137254,0.277259,297.985748,1384.806152,0.039185,0.034167,0.971088,0.761122,0.359724,0,0
31373490,0.065000,4,9571,1504.934937,1804.359131,5004,3757,810,0.152544,0.137537,0.277699,298.810303,1386.296753,0.039163,0.034185,0.990805,0.761018,0.360648,0,0
31373520,0.065000,4,9571,1504.934448,1806.113525,5000,3758,813,0.152357,0.138005,0.276239,299.404572,1386.437012,0.039141,0.034128,1.156321,0.762418,0.359824,0,0
31373550,0.065000,4,9571,1504.934204,1807.850220,4993,3765,813,0.152206,0.138232,0.276241,299.833557,1387.245239,0.039124,0.034129,0.967234,0.765618,0.359162,0,0
31373580,0.065000,4,9571,1504.933960,1809.564697,4987,3771,813,0.152088,0.138411,0.276241,300.335876,1388.050903,0.039111,0.034129,0.948932,0.766017,0.358307,0,0
31373610,0.065000,4,9571,1504.933472,1811.265747,4979,3775,817,0.152087,0.138311,0.276164,300.730133,1387.972290,0.039106,0.034134,0.966423,0.767875,0.358952,0,1
31373640,0.065000,4,9569,1504.933105,1812.939453,4967,3786,816,0.152088,0.138293,0.276955,301.094574,1388.997192,0.039101,0.034162,1.002369,0.769350,0.358370,0,0
