frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
31370430,0.065000,4,9633,1478.580688,1749.658447,5672,3208,753,0.148988,0.129544,0.289418,250.741074,1342.861938,0.039412,0.034303,0.898151,0.599549,0.313799,0,0
31370460,0.065000,4,9630,1483.380371,1750.607910,5673,3208,749,0.149908,0.129412,0.290770,252.224045,1343.912598,0.039388,0.034349,0.904551,0.600345,0.314537,1,0
31370490,0.065000,4,9626,1483.380615,1751.824707,5676,3202,748,0.150139,0.129113,0.291125,253.846680,1344.275757,0.039383,0.034363,0.963783,0.599821,0.314187,1,1
31370520,0.065000,4,9626,1483.380249,1753.014160,5678,3204,744,0.150135,0.129246,0.291396,255.049408,1345.364746,0.039377,0.034370,0.888864,0.599934,0.313185,0,0
31370550,0.065000,4,9625,1483.380493,1754.167114,5673,3209,743,0.150305,0.129125,0.291161,255.928680,1345.766235,0.039384,0.034359,0.871886,0.600787,0.313361,0,0
31370580,0.065000,4,9625,1485.780762,1756.084473,5677,3206,742,0.150846,0.128991,0.290933,257.187775,1346.208252,0.039374,0.034348,0.876673,0.601954,0.313491,0,0
31370610,0.065000,4,9623,1485.781372,1757.183228,5674,3206,743,0.150859,0.128975,0.291120,258.235046,1346.160034,0.039375,0.034354,0.858457,0.602664,0.314764,0,0
31370640,0.065000,4,9621,1485.781494,1758.248169,5670,3211,740,0.150837,0.128907,0.292709,259.235931,1347.063232,0.039375,0.034410,0.885852,0.602659,0.316202,0,0
31370670,0.065000,4,9619,1485.781738,1759.291870,5669,3216,734,0.150854,0.128782,0.294843,260.403168,1348.693726,0.039366,0.034487,0.944124,0.601612,0.317140,0,0
31370700,0.065000,4,9616,1485.782959,1760.291748,5666,3218,732,0.150892,0.128788,0.295595,261.492920,1349.390747,0.039363,0.034516,0.897133,0.601221,0.319172,0,0
31370730,0.065000,4,9615,1488.183105,1760.888794,5662,3220,733,0.151406,0.128731,0.295218,262.478394,1349.349731,0.039353,0.034501,0.872046,0.601679,0.320238,0,0
31370760,0.065000,4,9611,1488.182983,1761.832397,5660,3218,733,0.151582,0.128592,0.295233,263.734070,1349.568726,0.039362,0.034503,0.859273,0.602995,0.321381,0,0
31370790,0.065000,4,9611,1488.182617,1762.735229,5660,3216,735,0.151595,0.128756,0.293960,264.747345,1349.315552,0.039364,0.034457,0.855531,0.604996,0.322165,0,0
31370820,0.065000,4,9611,1488.182495,1763.596558,5648,3223,740,0.151413,0.129188,0.292720,265.058685,1348.369507,0.039362,0.034412,0.871187,0.605292,0.325075,0,0
31370850,0.065000,4,9611,1490.583496,1764.550781,5637,3244,730,0.152004,0.128916,0.295230,265.409729,1350.984497,0.039362,0.034504,0.837632,0.605064,0.326352,0,0
31370880,0.065000,4,9610,1492.983276,1763.781128,5634,3237,739,0.152049,0.129652,0.293156,266.629272,1349.039795,0.039358,0.034433,0.823591,0.605406,0.329254,0,0
31370910,0.065000,4,9609,1492.983032,1764.536987,5630,3239,740,0.152114,0.129500,0.293398,267.436829,1349.064331,0.039364,0.034445,0.816645,0.606388,0.330527,0,0
31370940,0.065000,4,9608,1492.981567,1765.248535,5629,3242,737,0.152217,0.129272,0.294492,268.409393,1350.025391,0.039367,0.034486,0.812073,0.606959,0.331880,0,0
31370970,0.065000,4,9608,1492.980347,1765.920898,5623,3248,737,0.152168,0.129396,0.294508,269.010864,1350.278564,0.039374,0.034487,0.827037,0.608680,0.332600,0,0
31371000,0.065000,4,9607,1492.979736,1766.551514,5622,3247,738,0.152188,0.129692,0.293035,269.972351,1350.303345,0.039369,0.034433,0.836027,0.608428,0.334026,0,0
31371030,0.065000,4,9606,1492.978516,1767.140015,5615,3246,745,0.152324,0.129500,0.291696,270.591064,1348.966675,0.039372,0.034388,0.826028,0.609749,0.337150,0,0
31371060,0.065000,4,9605,1492.977295,1767.691528,5611,3249,745,0.152356,0.129258,0.292807,271.377289,1349.259033,0.039373,0.034429,0.846453,0.610486,0.338712,0,0
31371090,0.065000,4,9604,1492.976318,1768.193970,5609,3251,744,0.152348,0.129428,0.292580,272.273163,1349.779907,0.039365,0.034419,0.855559,0.609665,0.340683,0,0
31371120,0.065000,4,9604,1492.975098,1768.654419,5611,3249,744,0.152289,0.129514,0.292587,273.308716,1350.086548,0.039358,0.034419,0.875228,0.609577,0.341923,0,0
31371150,0.065000,4,9604,1495.373779,1768.768799,5611,3248,745,0.152831,0.129082,0.293393,274.204987,1350.092896,0.039350,0.034459,0.868011,0.609900,0.344113,0,0
31371180,0.065000,4,9604,1495.373413,1769.135132,5612,3244,748,0.152911,0.128887,0.292948,275.157166,1349.738159,0.039348,0.034448,0.843701,0.610316,0.344638,0,0
31371210,0.065000,4,9602,1495.371094,1769.454468,5603,3247,752,0.152901,0.129038,0.292132,275.618347,1349.175659,0.039352,0.034421,0.842667,0.610918,0.347747,0,0
