frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
65693250,0.065000,1,9408,1511.929077,2541.733887,2314,6223,871,0.154174,0.164223,0.152993,247.962692,1867.750977,0.040319,0.035375,1.017653,0.655562,0.410542,0,0
65693280,0.065000,1,9408,1511.929443,2543.579590,2317,6226,865,0.154069,0.164259,0.152973,247.620331,1869.356323,0.040305,0.035386,1.050363,0.662922,0.407411,0,2
65693310,0.065000,1,9408,1511.929810,2545.465576,2328,6224,856,0.154059,0.164244,0.153122,249.226562,1871.569702,0.040269,0.035406,1.022282,0.664959,0.400974,0,2
65693340,0.065000,1,9407,1511.930908,2547.362793,2328,6231,848,0.154248,0.164271,0.152494,248.309280,1873.591064,0.040269,0.035353,1.055837,0.693714,0.397170,0,0
65693370,0.065000,1,9407,1511.931274,2549.187012,2335,6230,842,0.154176,0.164281,0.152621,249.244293,1875.201050,0.040243,0.035348,1.059395,0.691028,0.392690,0,0
65693400,0.065000,1,9406,1511.932007,2551.089844,2337,6233,836,0.154301,0.164346,0.151927,248.645401,1876.799805,0.040231,0.035387,1.031850,0.689752,0.389322,0,1
65693430,0.065000,1,9406,1511.932617,2552.909180,2345,6231,830,0.154076,0.164385,0.152276,249.346649,1878.392822,0.040203,0.035398,1.076540,0.691255,0.386477,0,0
65693460,0.065000,1,9406,1511.931763,2554.734375,2358,6229,819,0.153898,0.164697,0.150413,251.435272,1881.045288,0.040151,0.035440,1.067551,0.686730,0.382657,0,0
65693490,0.065000,1,9406,1511.931885,2556.621094,2364,6231,811,0.154478,0.164386,0.151054,251.820160,1883.065552,0.040144,0.035485,1.103024,0.716394,0.377405,0,0
65693520,0.065000,1,9406,1511.931885,2558.432129,2367,6237,802,0.154677,0.164269,0.151265,251.049011,1885.322266,0.040139,0.035517,1.237560,0.687662,0.376163,0,1
65693550,0.065000,1,9406,1511.931885,2560.129150,2378,6236,792,0.154757,0.164366,0.150226,252.673645,1887.821167,0.040102,0.035532,1.080250,0.682037,0.372044,0,2
65693580,0.065000,1,9405,1511.932495,2561.868408,2384,6237,784,0.154699,0.164435,0.149991,253.090759,1889.890747,0.040071,0.035467,1.084473,0.679657,0.369600,0,1
65693610,0.065000,1,9405,1511.933105,2563.647949,2390,6245,770,0.154839,0.164380,0.149818,253.317001,1893.387695,0.040058,0.035433,1.123596,0.678852,0.367088,0,0
65693640,0.065000,1,9405,1511.932617,2565.437500,2394,6248,763,0.154786,0.164388,0.149834,252.702225,1895.265747,0.040050,0.035450,1.155982,0.681495,0.367008,0,0
65693670,0.065000,1,9404,1511.932617,2567.019531,2400,6246,758,0.155170,0.164239,0.150041,253.103180,1896.659424,0.040039,0.035458,1.154830,0.682522,0.365836,0,0
65693700,0.065000,1,9404,1511.933350,2568.641602,2407,6247,750,0.155077,0.164246,0.150222,253.502747,1898.788208,0.040009,0.035489,1.169167,0.682391,0.356050,0,3
65693730,0.065000,1,9403,1511.932983,2570.296387,2416,6243,744,0.155208,0.164248,0.149999,254.461304,1900.437378,0.039972,0.035534,1.112602,0.683960,0.351754,0,1
65693760,0.065000,1,9403,1511.933716,2571.841064,2427,6242,734,0.155204,0.164277,0.149704,255.945221,1903.114502,0.039929,0.035539,1.088914,0.686042,0.347694,0,0
65693790,0.065000,1,9402,1511.933350,2573.556885,2432,6244,726,0.155382,0.164170,0.150154,256.061371,1905.320801,0.039909,0.035563,1.087594,0.692569,0.342062,0,1
65693820,0.065000,1,9402,1511.933838,2575.216553,2441,6240,721,0.155185,0.164237,0.150252,256.734985,1906.741821,0.039870,0.035557,1.083132,0.700738,0.344465,0,0
65693850,0.065000,1,9402,1511.934448,2576.833252,2450,6238,714,0.155148,0.164387,0.149048,257.482239,1908.695190,0.039837,0.035529,1.082372,0.752023,0.346339,0,2
65693880,0.065000,1,9402,1511.934692,2578.495605,2457,6235,710,0.155312,0.164377,0.148570,257.442780,1909.839966,0.039829,0.035505,1.079754,0.738431,0.347674,0,1
65693910,0.065000,1,9402,1511.935059,2580.156494,2467,6232,703,0.155715,0.164254,0.148220,258.287079,1911.782227,0.039819,0.035487,1.115432,0.715591,0.346562,0,0
65693940,0.065000,1,9402,1511.934448,2581.880127,2479,6223,700,0.156030,0.164090,0.148640,259.223724,1912.632812,0.039788,0.035524,1.057698,0.719229,0.345364,0,2
65693970,0.065000,1,9402,1511.933472,2583.547852,2490,6215,697,0.156088,0.164075,0.148627,260.088165,1913.450195,0.039753,0.035512,1.090335,0.721731,0.344264,0,0
65694000,0.065000,1,9402,1511.935791,2585.141357,2499,6209,694,0.156351,0.163996,0.148423,260.469940,1914.255371,0.039742,0.035523,1.089734,0.723477,0.344916,0,0
65694030,0.065000,1,9402,1511.935303,2586.581055,2505,6212,685,0.156510,0.163934,0.148271,260.350006,1916.702759,0.039721,0.035509,1.071462,0.723999,0.345589,0,0
65694060,0.065000,1,9402,1511.934570,2588.093506,2514,6206,682,0.156657,0.163850,0.148519,260.605316,1917.479126,0.039698,0.035517,1.110753,0.726920,0.347686,0,0
65694090,0.065000,1,9402,1511.935059,2589.423584,2522,6201,679,0.156779,0.163796,0.148570,261.014160,1918.230835,0.039670,0.035500,1.106545,0.730222,0.348160,0,0
65694120,0.065000,1,9401,1511.934814,2590.641846,2531,6197,673,0.157185,0.163626,0.148817,261.936249,1919.805664,0.039657,0.035494,1.208029,0.737018,0.348237,0,0
65694150,0.065000,1,9401,1511.935791,2591.734375,2539,6196,666,0.157345,0.163535,0.148972,262.403046,1921.680420,0.039636,0.035511,1.076097,0.746401,0.349863,0,0
65694180,0.065000,1,9401,1511.936523,2594.288086,2549,6193,659,0.157239,0.163497,0.149679,263.421967,1923.559570,0.039610,0.035555,1.134580,0.756932,0.353065,0,1
65694210,0.065000,1,9400,1511.935791,2596.845215,2562,6183,655,0.156927,0.163599,0.150231,265.389282,1924.547852,0.039544,0.035601,1.246616,0.773222,0.353658,0,0
65694240,0.065000,1,9400,1511.937378,2599.462158,2570,6184,646,0.156914,0.163460,0.151508,266.475098,1927.007324,0.039518,0.035650,1.187079,0.790066,0.351919,0,1
65694270,0.065000,1,9400,1511.938354,2601.910156,2584,6173,643,0.157042,0.163457,0.151109,268.166687,1927.688232,0.039494,0.035641,1.204269,0.793353,0.354292,0,1
65694300,0.065000,1,9400,1511.938599,2604.494873,2592,6171,637,0.157094,0.163343,0.151962,268.530029,1929.255127,0.039474,0.035701,1.231216,0.782182,0.353522,0,0
65694330,0.065000,1,9400,1511.939575,2607.069336,2600,6169,631,0.157085,0.163324,0.152162,269.082977,1930.811646,0.039450,0.035698,1.154519,0.779014,0.355816,0,0
65694360,0.065000,1,9400,1511.940796,2609.541504,2610,6168,622,0.157546,0.163042,0.152957,270.055389,1933.310669,0.039441,0.035748,1.151013,0.781083,0.344949,0,2
65694390,0.065000,1,9400,1511.942383,2611.892822,2619,6166,615,0.157990,0.162790,0.153565,270.272583,1935.211548,0.039430,0.035776,1.123536,0.781925,0.344784,0,2
65694420,0.065000,1,9400,1511.943848,2614.266357,2636,6154,610,0.158112,0.162747,0.153527,272.418579,1936.490356,0.039394,0.035796,1.132540,0.784334,0.346098,0,0
65694450,0.065000,1,9400,1511.943848,2616.781250,2645,6156,599,0.157904,0.162971,0.152037,273.107880,1939.687012,0.039370,0.035763,1.113924,0.788958,0.346616,0,0
65694480,0.065000,1,9399,1511.946167,2619.236328,2663,6143,593,0.158202,0.162806,0.152730,276.266815,1941.285889,0.039339,0.035791,1.089694,0.796817,0.344717,0,0
65694510,0.065000,1,9399,1511.949341,2621.688232,2675,6139,585,0.158114,0.162809,0.153051,277.831696,1943.552612,0.039328,0.035756,1.087860,0.807008,0.339544,0,3
65694540,0.065000,1,9399,1511.951416,2623.981445,2689,6133,577,0.158132,0.162871,0.152293,279.496033,1945.869751,0.039305,0.035668,1.082376,0.820767,0.336486,0,1
65694570,0.065000,1,9399,1511.954834,2626.441406,2704,6122,573,0.158004,0.162903,0.152606,281.666626,1946.836426,0.039271,0.035684,1.070098,0.825345,0.337379,0,2
65694600,0.065000,1,9397,1511.960083,2628.974854,2718,6110,569,0.158143,0.162848,0.153154,284.460419,1947.788940,0.039236,0.035702,1.098352,0.840039,0.338882,0,1
65694630,0.065000,1,9397,1511.963501,2631.406006,2730,6105,562,0.158014,0.162818,0.154086,285.996277,1949.777832,0.039199,0.035771,1.604828,0.836837,0.339625,0,1
65694660,0.065000,1,9397,1511.953979,2633.831299,2744,6098,555,0.157911,0.162887,0.153848,288.047852,1951.775391,0.039166,0.035818,1.082157,0.844272,0.341965,0,0
65694690,0.065000,1,9396,1511.955688,2636.239014,2755,6090,551,0.158017,0.162853,0.154021,289.657928,1952.714111,0.039143,0.035817,1.114537,0.855472,0.345178,0,1
65694720,0.065000,1,9395,1511.955811,2638.595947,2767,6080,548,0.158249,0.162709,0.154805,291.607208,1953.281250,0.039128,0.035832,1.112176,0.866943,0.348214,0,1
65694750,0.065000,1,9395,1511.956909,2640.864990,2776,6077,542,0.157984,0.162763,0.155542,292.376892,1954.899414,0.039098,0.035870,1.126415,0.878946,0.350181,0,1
65694780,0.065000,1,9395,1511.960938,2643.216064,2793,6064,538,0.158228,0.162736,0.154669,294.743591,1955.800659,0.039067,0.035839,1.114073,0.896563,0.352833,0,0
65694810,0.065000,1,9395,1511.955200,2645.415771,2809,6054,532,0.158236,0.162794,0.154020,296.433105,1957.415771,0.039037,0.035851,1.065173,0.933365,0.351687,0,2
